,authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type
8907,10.1093/jcmc/zmy005+2.0,10.1093/jcmc/zmy005,https://academic.oup.com/jcmc/article/23/3/146/4962534,2018,Cyberbullying Bystander Intervention: The Number of Offenders and Retweeting Predict Likelihood of Helping a Cyberbullying Victim,Journal of Computer-Mediated Communication,4.0,2.0,Samuel Hardman Taylor,Samuel,Taylor,"Department of Communication, Cornell University, Ithaca, NY 14853, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Samuel+Taylor,https://www.google.com/search?q=Samuel+Hardman+Taylor+department+of+communication+cornell+university+ithaca+ny+usa,male,0.99,59464.0,High,Samuel Hardman Taylor,Samuel,Taylor,"Department of Communication, Cornell University, Ithaca, NY 14853, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Samuel+Taylor,https://www.google.com/search?q=Samuel+Hardman+Taylor+department+of+communication+cornell+university+ithaca+ny+usa,white,Low,0.0073254835,0.2796905,0.028577972,0.6844061,0.6844061,0.2796905,0.4047156,department of communication cornell university ithaca ny usa,"Department of Communication, Cornell University, Ithaca, NY 14853, USA",Cornell University,Exact,https://ror.org/05bnh6r87,R
2955,10.1111/j.1460-2466.1990.tb02283.x+1.0,10.1111/j.1460-2466.1990.tb02283.x,https://academic.oup.com/joc/article/40/4/78/4210603,1990,Prospects for Creativity in the New Television Marketplace: Evidence from Program-Makers,Journal of Communication,2.0,1.0,Jay G. Blumler,Jay,Blumler,"1 Center for Research in Public Communication at the College of Journalism, University of Maryland, and Professor Emeritus at the University of Leeds",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jay+Blumler,https://www.google.com/search?q=Jay+G.+Blumler+center+for+research+in+public+communication+at+the+college+of+journalism+university+of+maryland+and+professor+emeritus+at+the+university+of+leeds,male,0.91,36724.0,High,Jay G. Blumler,Jay,Blumler,"1 Center for Research in Public Communication at the College of Journalism, University of Maryland, and Professor Emeritus at the University of Leeds",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jay+Blumler,https://www.google.com/search?q=Jay+G.+Blumler+center+for+research+in+public+communication+at+the+college+of+journalism+university+of+maryland+and+professor+emeritus+at+the+university+of+leeds,white,High,0.0026064385,0.046641935,0.022301322,0.9284503,0.9284503,0.046641935,0.88180834,center for research in public communication at the college of journalism university of maryland and professor emeritus at the university of leeds,"1 Center for Research in Public Communication at the College of Journalism, University of Maryland, and Professor Emeritus at the University of Leeds",University of Leeds,Exact,https://ror.org/024mrxd33,R
8772,10.1093/jcmc/zmaa009+5.0,10.1093/jcmc/zmaa009,https://academic.oup.com/jcmc/article/25/5/346/5896236,2020,Good News! Communication Findings May be Underestimated: Comparing Effect Sizes with Self-Reported and Logged Smartphone Use Data,Journal of Computer-Mediated Communication,6.0,5.0,Leigh Moscowitz,Leigh,Moscowitz,"School of Journalism and Mass Communications, University of South Carolina , Columbia, SC 29201,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Leigh+Moscowitz,https://www.google.com/search?q=Leigh+Moscowitz+school+of+journalism+and+mass+communications+university+of+south+carolina+columbia+sc+usa,male,0.5,2515.0,Low,Leigh Moscowitz,Leigh,Moscowitz,"School of Journalism and Mass Communications, University of South Carolina , Columbia, SC 29201,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Leigh+Moscowitz,https://www.google.com/search?q=Leigh+Moscowitz+school+of+journalism+and+mass+communications+university+of+south+carolina+columbia+sc+usa,white,High,0.0004944738,0.005538298,0.021987347,0.97197986,0.97197986,0.021987347,0.94999254,school of journalism and mass communications university of south carolina columbia sc usa,"School of Journalism and Mass Communications, University of South Carolina , Columbia, SC 29201,  USA",University of South Carolina,Exact,https://ror.org/02b6qw903,R
462,10.1093/joc/jqy049+9.0,10.1093/joc/jqy049,https://academic.oup.com/joc/article/68/5/842/5113149,2018,Using Attribution Theory To Explain The Affective Dispositions Of Tireless Moral Monitors Toward Narrative Characters,Journal of Communication,11.0,9.0,Joshua Baldwin,Joshua,Baldwin,"Department of Communication, Michigan State University, East Lansing, MI, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joshua+Baldwin,https://www.google.com/search?q=Joshua+Baldwin+department+of+communication+michigan+state+university+east+lansing+mi+usa,male,0.99,20919.0,High,Joshua Baldwin,Joshua,Baldwin,"Department of Communication, Michigan State University, East Lansing, MI, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joshua+Baldwin,https://www.google.com/search?q=Joshua+Baldwin+department+of+communication+michigan+state+university+east+lansing+mi+usa,white,High,0.004898534,0.10934384,0.03259664,0.853161,0.853161,0.10934384,0.74381715,department of communication michigan state university east lansing mi usa,"Department of Communication, Michigan State University, East Lansing, MI, USA",Michigan State University,Exact,https://ror.org/05hs6h993,R
2543,10.1111/j.1460-2466.1998.tb02758.x+3.0,10.1111/j.1460-2466.1998.tb02758.x,https://academic.oup.com/joc/article/48/3/27/4110066,1998,Appropriateness and Effectiveness of Communication Channels in Competent Interpersonal Communication,Journal of Communication,3.0,3.0,Rebecca B. Rubin,Rebecca,Rubin,"2 School of Communication Studies, Kent State University, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rebecca+Rubin,https://www.google.com/search?q=Rebecca+B.+Rubin+school+of+communication+studies+kent+state+university+usa,female,0.98,36835.0,High,Rebecca B. Rubin,Rebecca,Rubin,"2 School of Communication Studies, Kent State University, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rebecca+Rubin,https://www.google.com/search?q=Rebecca+B.+Rubin+school+of+communication+studies+kent+state+university+usa,white,High,0.010943462,0.04385556,0.07560907,0.8695919,0.8695919,0.07560907,0.7939828,school of communication studies kent state university usa,"2 School of Communication Studies, Kent State University, USA",Kent State University,Exact,https://ror.org/049pfb863,R
2684,10.1111/j.1460-2466.1995.tb00759.x+1.0,10.1111/j.1460-2466.1995.tb00759.x,https://academic.oup.com/joc/article/45/4/140/4160278,1995,The Survival of the State in British Broadcasting,Journal of Communication,1.0,1.0,Colin Sparks,Colin,Sparks,"1 Colin Sparks is on the faculty of the Centre for Communication and Information Studies of the School of Communication, University of Westminster, London.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Colin+Sparks,https://www.google.com/search?q=Colin+Sparks+colin+sparks+is+on+the+faculty+of+the+centre+for+communication+and+information+studies+of+the+school+of+communication+university+of+westminster+london,male,0.98,13002.0,High,Colin Sparks,Colin,Sparks,"1 Colin Sparks is on the faculty of the Centre for Communication and Information Studies of the School of Communication, University of Westminster, London.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Colin+Sparks,https://www.google.com/search?q=Colin+Sparks+colin+sparks+is+on+the+faculty+of+the+centre+for+communication+and+information+studies+of+the+school+of+communication+university+of+westminster+london,white,Low,0.0044601685,0.17823294,0.032761816,0.7845451,0.7845451,0.17823294,0.60631216,colin sparks is on the faculty of the centre for communication and information studies of the school of communication university of westminster london,"1 Colin Sparks is on the faculty of the Centre for Communication and Information Studies of the School of Communication, University of Westminster, London.",University of Westminster,Exact,https://ror.org/04ycpbx82,R
7199,10.1111/j.1468-2958.1983.tb00698.x+1.0,10.1111/j.1468-2958.1983.tb00698.x,https://academic.oup.com/hcr/article/9/3/255/4587826,1983,Negotiating Close Friendship: The Dialectic of Conjunctive Freedoms,Human Communication Research,1.0,1.0,William K. Rawlins,William,Rawlins,"1 William K. Rawlins (Ph.D., Temple University, 1981) is assistant professor of speech communication at Pennsylvania State University, University Park, Pa. 16802",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Rawlins,https://www.google.com/search?q=William+K.+Rawlins+william+k+rawlins+is+assistant+professor+of+speech+communication+at+pennsylvania+state+university+university+park+pa,male,0.99,64097.0,High,William K. Rawlins,William,Rawlins,"1 William K. Rawlins (Ph.D., Temple University, 1981) is assistant professor of speech communication at Pennsylvania State University, University Park, Pa. 16802",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Rawlins,https://www.google.com/search?q=William+K.+Rawlins+william+k+rawlins+is+assistant+professor+of+speech+communication+at+pennsylvania+state+university+university+park+pa,white,Low,0.00442466,0.21877794,0.02528644,0.751511,0.751511,0.21877794,0.532733,william k rawlins is assistant professor of speech communication at pennsylvania state university university park pa,"1 William K. Rawlins (Ph.D., Temple University, 1981) is assistant professor of speech communication at Pennsylvania State University, University Park, Pa. 16802",Pennsylvania State University,Exact,https://ror.org/04p491231,R
1689,10.1111/j.1460-2466.2008.01407.x+1.0,10.1111/j.1460-2466.2008.01407.x,https://academic.oup.com/joc/article/59/1/117/4098534,2009,Self-Reported News Attention Does Assess Differential Processing of Media Content: An Experiment on Risk Perceptions Utilizing a Random Sample of U.S. Local Crime and Accident News,Journal of Communication,3.0,1.0,Michael D. Slater,Michael,Slater,"1 School of Communication, The Ohio State University, Columbus, OH 43210",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Slater,https://www.google.com/search?q=Michael+D.+Slater+school+of+communication+the+ohio+state+university+columbus+oh,male,0.99,245870.0,High,Michael D. Slater,Michael,Slater,"1 School of Communication, The Ohio State University, Columbus, OH 43210",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Slater,https://www.google.com/search?q=Michael+D.+Slater+school+of+communication+the+ohio+state+university+columbus+oh,white,High,0.0068278136,0.0909231,0.023529856,0.8787193,0.8787193,0.0909231,0.78779614,school of communication the ohio state university columbus oh,"1 School of Communication, The Ohio State University, Columbus, OH 43210",The Ohio State University,Exact,https://ror.org/00rs6vg23,R
6212,10.1111/j.1468-2958.2002.tb00821.x+3.0,10.1111/j.1468-2958.2002.tb00821.x,https://academic.oup.com/hcr/article/28/4/515/4331132,2002,The High Cost of Complexity in Experimental Design and Data Analysis: Type I and Type II Error Rates in Multiway ANOVA,Human Communication Research,4.0,3.0,Kenneth A. Lachlan,Kenneth,Lachlan,1 Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kenneth+Lachlan,https://www.google.com/search?q=Kenneth+A.+Lachlan+michigan+state+university,male,0.98,20666.0,High,Kenneth A. Lachlan,Kenneth,Lachlan,1 Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kenneth+Lachlan,https://www.google.com/search?q=Kenneth+A.+Lachlan+michigan+state+university,white,High,0.012314072,0.008851241,0.028802939,0.9500317,0.9500317,0.028802939,0.92122877,michigan state university,1 Michigan State University,Michigan State University,Exact,https://ror.org/05hs6h993,R
5049,10.1093/hcr/hqab008+6.0,10.1093/hcr/hqab008,https://academic.oup.com/hcr/article/47/4/364/6333546,2021,A Recipe for Success: The Effect of Dyadic Communication and Cooperative Gameplay on Subsequent Non-gaming Task Performance,Human Communication Research,6.0,6.0,Kenneth Allen Rosenberg,Kenneth,Rosenberg,"The Media School, Indiana University at Bloomington , Bloomington, IN 47405,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kenneth+Rosenberg,https://www.google.com/search?q=Kenneth+Allen+Rosenberg+the+media+school+indiana+university+at+bloomington+bloomington+in+usa,male,0.98,20666.0,High,Kenneth Allen Rosenberg,Kenneth,Rosenberg,"The Media School, Indiana University at Bloomington , Bloomington, IN 47405,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kenneth+Rosenberg,https://www.google.com/search?q=Kenneth+Allen+Rosenberg+the+media+school+indiana+university+at+bloomington+bloomington+in+usa,white,High,0.002205204,0.006307237,0.03779073,0.9536968,0.9536968,0.03779073,0.9159061,the media school indiana university at bloomington bloomington in usa,"The Media School, Indiana University at Bloomington , Bloomington, IN 47405,  USA",Indiana University,Exact,https://ror.org/01kg8sb98,R
2287,10.1111/j.1460-2466.2002.tb02583.x+2.0,10.1111/j.1460-2466.2002.tb02583.x,https://academic.oup.com/joc/article/52/4/955/4110057,2002,Young Females' Images of Motherhood in Relation to Television Viewing,Journal of Communication,3.0,2.0,Jan M. A. M. Janssens,Jan,Janssens,"1 Carine T. G. M. Ex is a researcher at the University of Nijmegen Institute of Family Studies, where Jan M. A. M. Janssens is a professor. Hubert P. L. M. Korzilius is an assistant professor in statistics and methodology in the Department of Business Communication Studies at the University of Nijmegen",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jan+Janssens,https://www.google.com/search?q=Jan+M.+A.+M.+Janssens+carine+t+g+m+ex+is+a+researcher+at+the+university+of+nijmegen+institute+of+family+studies+where+jan+m+a+m+janssens+is+a+professor+hubert+p+l+m+korzilius+is+an+assistant+professor+in+statistics+and+methodology+in+the+department+of+business+communication+studies+at+the+university+of+nijmegen,male,0.95,142869.0,High,Jan M. A. M. Janssens,Jan,Janssens,"1 Carine T. G. M. Ex is a researcher at the University of Nijmegen Institute of Family Studies, where Jan M. A. M. Janssens is a professor. Hubert P. L. M. Korzilius is an assistant professor in statistics and methodology in the Department of Business Communication Studies at the University of Nijmegen",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jan+Janssens,https://www.google.com/search?q=Jan+M.+A.+M.+Janssens+carine+t+g+m+ex+is+a+researcher+at+the+university+of+nijmegen+institute+of+family+studies+where+jan+m+a+m+janssens+is+a+professor+hubert+p+l+m+korzilius+is+an+assistant+professor+in+statistics+and+methodology+in+the+department+of+business+communication+studies+at+the+university+of+nijmegen,white,High,0.003983333,0.031138351,0.02069394,0.94418436,0.94418436,0.031138351,0.913046,carine t g m ex is a researcher at the university of nijmegen institute of family studies where jan m a m janssens is a professor hubert p l m korzilius is an assistant professor in statistics and methodology in the department of business communication studies at the university of nijmegen,"1 Carine T. G. M. Ex is a researcher at the University of Nijmegen Institute of Family Studies, where Jan M. A. M. Janssens is a professor. Hubert P. L. M. Korzilius is an assistant professor in statistics and methodology in the Department of Business Communication Studies at the University of Nijmegen",Matson & Associates,API_QUERY,https://ror.org/03nx3a052,R
10559,10.1111/j.1083-6101.1997.tb00062.x+3.0,10.1111/j.1083-6101.1997.tb00062.x,https://academic.oup.com/jcmc/article/3/1/JCMC313/4584354,1997,Studying Online Social Networks,Journal of Computer-Mediated Communication,3.0,3.0,Barry Wellman,Barry,Wellman,"3 Professor of Sociology, University of Toronto, founded the International Network for Social Network Analysis in 1976, headed it until 1988, and continues to serve as its International Coordinator. His research, based at the center for Urban and Community Studies, has studied communities and workgroups as social networks, both on- and off-line. Among his recent publications are Social Structures: A Network Approach (coedited with S.D. Berkowitz, 1997, JAI Press), “Net Surfers Don't Ride Alone” (with Milena Gulia), “An Electronic Group is Virtually a Social Network,” and “Computer Networks as Social Networks” (with Garton, Haythornthwaite, Gulia, Janet Salaff and Dimitrina Dimitrova).",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Barry+Wellman,https://www.google.com/search?q=Barry+Wellman+professor+of+sociology+university+of+toronto+founded+the+international+network+for+social+network+analysis+in+headed+it+until+and+continues+to+serve+as+its+international+coordinator+his+research+based+at+the+center+for+urban+and+community+studies+has+studied+communities+and+workgroups+as+social+networks+both+on+and+off+line+among+his+recent+publications+are+social+structures+a+network+approach+net+surfers+don+t+ride+alone+an+electronic+group+is+virtually+a+social+network+and+computer+networks+as+social+networks,male,0.97,12863.0,High,Barry Wellman,Barry,Wellman,"3 Professor of Sociology, University of Toronto, founded the International Network for Social Network Analysis in 1976, headed it until 1988, and continues to serve as its International Coordinator. His research, based at the center for Urban and Community Studies, has studied communities and workgroups as social networks, both on- and off-line. Among his recent publications are Social Structures: A Network Approach (coedited with S.D. Berkowitz, 1997, JAI Press), “Net Surfers Don't Ride Alone” (with Milena Gulia), “An Electronic Group is Virtually a Social Network,” and “Computer Networks as Social Networks” (with Garton, Haythornthwaite, Gulia, Janet Salaff and Dimitrina Dimitrova).",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Barry+Wellman,https://www.google.com/search?q=Barry+Wellman+professor+of+sociology+university+of+toronto+founded+the+international+network+for+social+network+analysis+in+headed+it+until+and+continues+to+serve+as+its+international+coordinator+his+research+based+at+the+center+for+urban+and+community+studies+has+studied+communities+and+workgroups+as+social+networks+both+on+and+off+line+among+his+recent+publications+are+social+structures+a+network+approach+net+surfers+don+t+ride+alone+an+electronic+group+is+virtually+a+social+network+and+computer+networks+as+social+networks,white,High,0.006999591,0.015899722,0.02218581,0.95491487,0.95491487,0.02218581,0.93272907,professor of sociology university of toronto founded the international network for social network analysis in headed it until and continues to serve as its international coordinator his research based at the center for urban and community studies has studied communities and workgroups as social networks both on and off line among his recent publications are social structures a network approach net surfers don t ride alone an electronic group is virtually a social network and computer networks as social networks,"3 Professor of Sociology, University of Toronto, founded the International Network for Social Network Analysis in 1976, headed it until 1988, and continues to serve as its International Coordinator. His research, based at the center for Urban and Community Studies, has studied communities and workgroups as social networks, both on- and off-line. Among his recent publications are Social Structures: A Network Approach (coedited with S.D. Berkowitz, 1997, JAI Press), “Net Surfers Don't Ride Alone” (with Milena Gulia), “An Electronic Group is Virtually a Social Network,” and “Computer Networks as Social Networks” (with Garton, Haythornthwaite, Gulia, Janet Salaff and Dimitrina Dimitrova).",University of Toronto,Exact,https://ror.org/03dbr7087,R
