,authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,gender_prediction,race_prediction
4746,10.1111/j.1460-2466.1963.tb02080.x+2.0,10.1111/j.1460-2466.1963.tb02080.x,https://academic.oup.com/joc/article/13/1/38/4569028,1963,Administering the Brown-Carlsen Listening Comprehension Test,Journal of Communication,2.0,2.0,Kenneth Frandsen,Kenneth,Frandsen,"2 School of Communications at Southern Illinois University, Carbondale, Illinois",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kenneth+Frandsen,https://www.google.com/search?q=Kenneth+Frandsen+school+of+communications+at+southern+illinois+university+carbondale+illinois,male,0.98,20666.0,High,Kenneth Frandsen,Kenneth,Frandsen,"2 School of Communications at Southern Illinois University, Carbondale, Illinois",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kenneth+Frandsen,https://www.google.com/search?q=Kenneth+Frandsen+school+of+communications+at+southern+illinois+university+carbondale+illinois,white,High,0.005076404,0.03973312,0.023219114,0.9319714,0.9319714,0.03973312,0.89223826,school of communications at southern illinois university carbondale illinois,"2 School of Communications at Southern Illinois University, Carbondale, Illinois",Southern Illinois University Carbondale,Exact,https://ror.org/049kefs16,R,,
4724,10.1111/j.1460-2466.1963.tb02112.x+2.0,10.1111/j.1460-2466.1963.tb02112.x,https://academic.oup.com/joc/article/13/4/246/4565538,1963,Analogue Bases for Research in Creativity,Journal of Communication,2.0,2.0,J. L. Stewart,J.,Stewart,"1 Faculty members at The University of Denver, Denver, Colorado",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=J.+Stewart,https://www.google.com/search?q=J.+L.+Stewart+faculty+members+at+the+university+of+denver+denver+colorado,,0.0,0.0,Low,J. L. Stewart,J.,Stewart,"1 Faculty members at The University of Denver, Denver, Colorado",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=J.+Stewart,https://www.google.com/search?q=J.+L.+Stewart+faculty+members+at+the+university+of+denver+denver+colorado,white,Low,0.006891788,0.24806608,0.026437243,0.7186049,0.7186049,0.24806608,0.47053885,faculty members at the university of denver denver colorado,"1 Faculty members at The University of Denver, Denver, Colorado",University of Denver,Exact,https://ror.org/04w7skc03,R,,
4735,10.1111/j.1460-2466.1963.tb02103.x+1.0,10.1111/j.1460-2466.1963.tb02103.x,https://academic.oup.com/joc/article/13/3/191/4569059,1963,Family Dynamics and Communication Theory,Journal of Communication,1.0,1.0,Jan Ehrenwald,Jan,Ehrenwald,"1 Roosevelt Hospital, New York City",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jan+Ehrenwald,https://www.google.com/search?q=Jan+Ehrenwald+roosevelt+hospital+new+york+city,male,0.95,142869.0,High,Jan Ehrenwald,Jan,Ehrenwald,"1 Roosevelt Hospital, New York City",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jan+Ehrenwald,https://www.google.com/search?q=Jan+Ehrenwald+roosevelt+hospital+new+york+city,white,High,0.006371095,0.010314409,0.036387682,0.94692683,0.94692683,0.036387682,0.91053915,roosevelt hospital new york city,"1 Roosevelt Hospital, New York City",Wikimedia New York City,API_QUERY,https://ror.org/010gr2865,R,,
4721,10.1111/j.1460-2466.1963.tb02110.x+1.0,10.1111/j.1460-2466.1963.tb02110.x,https://academic.oup.com/joc/article/13/4/217/4569038,1963,On Theory-Building in Communication: Some Conceptual Problems,Journal of Communication,1.0,1.0,Lee O. Thayer,Lee,Thayer,"1 Administration and Psychology, University of Wichita, Wichita, Kansas",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lee+Thayer,https://www.google.com/search?q=Lee+O.+Thayer+administration+and+psychology+university+of+wichita+wichita+kansas,male,0.8,38767.0,Low,Lee O. Thayer,Lee,Thayer,"1 Administration and Psychology, University of Wichita, Wichita, Kansas",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lee+Thayer,https://www.google.com/search?q=Lee+O.+Thayer+administration+and+psychology+university+of+wichita+wichita+kansas,white,High,0.0105401855,0.022253077,0.027943492,0.9392632,0.9392632,0.027943492,0.91131973,administration and psychology university of wichita wichita kansas,"1 Administration and Psychology, University of Wichita, Wichita, Kansas",Wichita State University,API_QUERY,https://ror.org/00c4e7y75,R,,
4726,10.1111/j.1460-2466.1963.tb02113.x+2.0,10.1111/j.1460-2466.1963.tb02113.x,https://academic.oup.com/joc/article/13/4/252/4569041,1963,A Factor Analysis of the Cloze Procedure and Other Measures of Reading and Language Ability,Journal of Communication,2.0,2.0,Albert J. Kingston,Albert,Kingston,"2 Educational Psychology at the University of Georgia, Athens",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Albert+Kingston,https://www.google.com/search?q=Albert+J.+Kingston+educational+psychology+at+the+university+of+georgia+athens,male,0.98,41504.0,High,Albert J. Kingston,Albert,Kingston,"2 Educational Psychology at the University of Georgia, Athens",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Albert+Kingston,https://www.google.com/search?q=Albert+J.+Kingston+educational+psychology+at+the+university+of+georgia+athens,white,High,0.0050590253,0.14532836,0.02444972,0.82516295,0.82516295,0.14532836,0.6798346,educational psychology at the university of georgia athens,"2 Educational Psychology at the University of Georgia, Athens",University of Georgia,Exact,https://ror.org/02bjhwk41,R,,
4750,10.1111/j.1460-2466.1963.tb02082.x+2.0,10.1111/j.1460-2466.1963.tb02082.x,https://academic.oup.com/joc/article/13/1/54/4569031,1963,"Communication Patterns, Interactions and Attitudes of Top-Level Personnel in the Air Defense Command",Journal of Communication,2.0,2.0,Milton Valentine,Milton,Valentine,"1 Department of Speech, University of Colorado",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Milton+Valentine,https://www.google.com/search?q=Milton+Valentine+department+of+speech+university+of+colorado,male,0.99,4090.0,High,Milton Valentine,Milton,Valentine,"1 Department of Speech, University of Colorado",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Milton+Valentine,https://www.google.com/search?q=Milton+Valentine+department+of+speech+university+of+colorado,white,Low,0.0048872195,0.18918325,0.037649497,0.7682801,0.7682801,0.18918325,0.57909685,department of speech university of colorado,"1 Department of Speech, University of Colorado",Colorado Department of Education,API_QUERY,https://ror.org/050tm0329,R,,
4733,10.1111/j.1460-2466.1963.tb02101.x+1.0,10.1111/j.1460-2466.1963.tb02101.x,https://academic.oup.com/joc/article/13/3/174/4569057,1963,The Chemical and the Ideational Code of Information,Journal of Communication,1.0,1.0,Hudson Hoagland,Hudson,Hoagland,"1 The Worcester Foundation for Experimental Biology, Worcester, Massachusetts",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hudson+Hoagland,https://www.google.com/search?q=Hudson+Hoagland+the+worcester+foundation+for+experimental+biology+worcester+massachusetts,male,0.95,446.0,Low,Hudson Hoagland,Hudson,Hoagland,"1 The Worcester Foundation for Experimental Biology, Worcester, Massachusetts",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hudson+Hoagland,https://www.google.com/search?q=Hudson+Hoagland+the+worcester+foundation+for+experimental+biology+worcester+massachusetts,white,High,0.0028275445,0.022651259,0.020596035,0.95392513,0.95392513,0.022651259,0.9312739,the worcester foundation for experimental biology worcester massachusetts,"1 The Worcester Foundation for Experimental Biology, Worcester, Massachusetts",Greater Worcester Community Foundation,API_QUERY,https://ror.org/026n4t805,R,,
4764,10.1111/j.1460-2466.1962.tb01531.x+1.0,10.1111/j.1460-2466.1962.tb01531.x,https://academic.oup.com/joc/article/12/2/106/4587386,1962,Trends in Oral Communication Training in Business and Industry,Journal of Communication,1.0,1.0,Harold P. Zelko,Harold,Zelko,1 The Pennsylvania State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Harold+Zelko,https://www.google.com/search?q=Harold+P.+Zelko+the+pennsylvania+state+university,male,0.99,5937.0,High,Harold P. Zelko,Harold,Zelko,1 The Pennsylvania State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Harold+Zelko,https://www.google.com/search?q=Harold+P.+Zelko+the+pennsylvania+state+university,white,High,0.0020499588,0.0024913473,0.030686589,0.96477216,0.96477216,0.030686589,0.93408555,the pennsylvania state university,1 The Pennsylvania State University,Pennsylvania State University,Exact,https://ror.org/04p491231,R,,
4768,10.1111/j.1460-2466.1962.tb01518.x+1.0,10.1111/j.1460-2466.1962.tb01518.x,https://academic.oup.com/joc/article/12/1/23/4587373,1962,"Communication Channels, Media, Directional Flow and Attitudes in an Academic Community",Journal of Communication,2.0,1.0,Charles Goetzinger,Charles,Goetzinger,"1 University of Colorado, Boulder",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Goetzinger,https://www.google.com/search?q=Charles+Goetzinger+university+of+colorado+boulder,male,0.99,49331.0,High,Charles Goetzinger,Charles,Goetzinger,"1 University of Colorado, Boulder",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Goetzinger,https://www.google.com/search?q=Charles+Goetzinger+university+of+colorado+boulder,white,High,0.0043749707,0.002380609,0.023258816,0.9699856,0.9699856,0.023258816,0.9467268,university of colorado boulder,"1 University of Colorado, Boulder",University of Colorado Boulder,Exact,https://ror.org/02ttsq026,R,,
4776,10.1111/j.1460-2466.1962.tb01523.x+2.0,10.1111/j.1460-2466.1962.tb01523.x,https://academic.oup.com/joc/article/12/1/51/4587378,1962,The Effects of Perceived Tallness in Persuasive Speaking: An Experiment,Journal of Communication,2.0,2.0,W. Charles Redding,Charles,Redding,"2 W. Charles Redding is Professor of Speech, Purdue University. This research note is based on a project for a graduate seminar in persuasion which was conducted by Prof. Redding, 1960–61",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Redding,https://www.google.com/search?q=W.+Charles+Redding+w+charles+redding+is+professor+of+speech+purdue+university+this+research+note+is+based+on+a+project+for+a+graduate+seminar+in+persuasion+which+was+conducted+by+prof+redding,male,0.99,49331.0,High,W. Charles Redding,Charles,Redding,"2 W. Charles Redding is Professor of Speech, Purdue University. This research note is based on a project for a graduate seminar in persuasion which was conducted by Prof. Redding, 1960–61",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Redding,https://www.google.com/search?q=W.+Charles+Redding+w+charles+redding+is+professor+of+speech+purdue+university+this+research+note+is+based+on+a+project+for+a+graduate+seminar+in+persuasion+which+was+conducted+by+prof+redding,white,High,0.0043132175,0.15582943,0.007861713,0.83199567,0.83199567,0.15582943,0.67616624,w charles redding is professor of speech purdue university this research note is based on a project for a graduate seminar in persuasion which was conducted by prof redding,"2 W. Charles Redding is Professor of Speech, Purdue University. This research note is based on a project for a graduate seminar in persuasion which was conducted by Prof. Redding, 1960–61",Łukasiewicz Research Network - Institute of Welding,API_QUERY,https://ror.org/05xx8bb48,R,,
