,authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,gender_prediction,race_prediction
7603,10.1111/j.1468-2958.1976.tb00485.x+2.0,10.1111/j.1468-2958.1976.tb00485.x,https://academic.oup.com/hcr/article/2/3/262/4637527,1976,"Medium of Communication, Differential Power, and Phasing of Concessions: Negotiating Success and Attributions to the Opponent",Human Communication Research,3.0,2.0,Lloyd Strickland,Lloyd,Strickland,2 Carleton University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lloyd+Strickland,https://www.google.com/search?q=Lloyd+Strickland+carleton+university,male,0.99,3358.0,High,Lloyd Strickland,Lloyd,Strickland,2 Carleton University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lloyd+Strickland,https://www.google.com/search?q=Lloyd+Strickland+carleton+university,white,Low,0.0031455616,0.18591177,0.02623821,0.78470445,0.78470445,0.18591177,0.5987927,carleton university,2 Carleton University,Carleton University,Exact,https://ror.org/02qtvee93,R,,
7557,10.1111/j.1468-2958.1976.tb00502.x+1.0,10.1111/j.1468-2958.1976.tb00502.x,https://academic.oup.com/hcr/article/3/1/29/4637466,1976,Perceptions of Information Sequencing in Relationship Development,Human Communication Research,4.0,1.0,Charles R. Berger,Charles,Berger,1 Northwestern University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Berger,https://www.google.com/search?q=Charles+R.+Berger+northwestern+university,male,0.99,49331.0,High,Charles R. Berger,Charles,Berger,1 Northwestern University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Berger,https://www.google.com/search?q=Charles+R.+Berger+northwestern+university,white,High,0.0057722996,0.005301126,0.025830686,0.96309596,0.96309596,0.025830686,0.9372653,northwestern university,1 Northwestern University,Northwestern University,Exact,https://ror.org/00m6w7z96,R,,
4187,10.1111/j.1460-2466.1976.tb01909.x+1.0,10.1111/j.1460-2466.1976.tb01909.x,https://academic.oup.com/joc/article/26/3/90/4553795,1976,The Rise and Problems of Media Research in Germany,Journal of Communication,1.0,1.0,Hanno Hardt,Hanno,Hardt,1 Hanno Hardt is Professor of Journalism at the University of Iowa and author of “Power—and the Courage to be Free” in the Winter 1976 issue of the Journal,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hanno+Hardt,https://www.google.com/search?q=Hanno+Hardt+hanno+hardt+is+professor+of+journalism+at+the+university+of+iowa+and+author+of+power+and+the+courage+to+be+free+in+the+winter+issue+of+the+journal,male,0.88,499.0,Low,Hanno Hardt,Hanno,Hardt,1 Hanno Hardt is Professor of Journalism at the University of Iowa and author of “Power—and the Courage to be Free” in the Winter 1976 issue of the Journal,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hanno+Hardt,https://www.google.com/search?q=Hanno+Hardt+hanno+hardt+is+professor+of+journalism+at+the+university+of+iowa+and+author+of+power+and+the+courage+to+be+free+in+the+winter+issue+of+the+journal,white,High,0.00072907266,0.019540884,0.022836437,0.9568936,0.9568936,0.022836437,0.9340572,hanno hardt is professor of journalism at the university of iowa and author of power and the courage to be free in the winter issue of the journal,1 Hanno Hardt is Professor of Journalism at the University of Iowa and author of “Power—and the Courage to be Free” in the Winter 1976 issue of the Journal,University of Iowa,Exact,https://ror.org/036jqmy94,R,,
7575,10.1111/j.1468-2958.1976.tb00707.x+2.0,10.1111/j.1468-2958.1976.tb00707.x,https://academic.oup.com/hcr/article/2/2/147/4637515,1976,Relationship of Nonverbal Behavior to the Social Penetration Process,Human Communication Research,2.0,2.0,Irwin Altman,Irwin,Altman,1 University of Utah,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Irwin+Altman,https://www.google.com/search?q=Irwin+Altman+university+of+utah,male,0.99,476.0,Low,Irwin Altman,Irwin,Altman,1 University of Utah,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Irwin+Altman,https://www.google.com/search?q=Irwin+Altman+university+of+utah,white,High,0.0063072583,0.010823257,0.016450297,0.96641916,0.96641916,0.016450297,0.9499689,university of utah,1 University of Utah,University of Utah,Exact,https://ror.org/03r0ha626,R,,
4350,10.1111/j.1460-2466.1975.tb00554.x+3.0,10.1111/j.1460-2466.1975.tb00554.x,https://academic.oup.com/joc/article/25/1/57/4553638,1975,Is Chivalry Dead?,Journal of Communication,4.0,3.0,Paul Beier,Paul,Beier,"3 Paul Beier is an undergraduate student, and Cole Barton a first-year graduate student, at the University of Utah",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Paul+Beier,https://www.google.com/search?q=Paul+Beier+paul+beier+is+an+undergraduate+student+and+cole+barton+a+first+year+graduate+student+at+the+university+of+utah,male,0.99,148099.0,High,Paul Beier,Paul,Beier,"3 Paul Beier is an undergraduate student, and Cole Barton a first-year graduate student, at the University of Utah",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Paul+Beier,https://www.google.com/search?q=Paul+Beier+paul+beier+is+an+undergraduate+student+and+cole+barton+a+first+year+graduate+student+at+the+university+of+utah,white,High,0.0030936808,0.010383579,0.022924438,0.9635983,0.9635983,0.022924438,0.9406739,paul beier is an undergraduate student and cole barton a first year graduate student at the university of utah,"3 Paul Beier is an undergraduate student, and Cole Barton a first-year graduate student, at the University of Utah",University of Utah,Exact,https://ror.org/03r0ha626,R,,
7620,10.1111/j.1468-2958.1975.tb00258.x+2.0,10.1111/j.1468-2958.1975.tb00258.x,https://academic.oup.com/hcr/article/1/2/99/4637500,1975,Some Explorations in Initial Interaction and Beyond: Toward a Developmental Theory of Interpersonal Communication,Human Communication Research,2.0,2.0,Richard J. Calabrese,Richard,Calabrese,1 Northwestern University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Richard+Calabrese,https://www.google.com/search?q=Richard+J.+Calabrese+northwestern+university,male,0.99,101928.0,High,Richard J. Calabrese,Richard,Calabrese,1 Northwestern University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Richard+Calabrese,https://www.google.com/search?q=Richard+J.+Calabrese+northwestern+university,white,High,0.016749363,0.05847393,0.022870185,0.9019066,0.9019066,0.05847393,0.84343266,northwestern university,1 Northwestern University,Northwestern University,Exact,https://ror.org/00m6w7z96,R,,
4298,10.1111/j.1460-2466.1975.tb00608.x+2.0,10.1111/j.1460-2466.1975.tb00608.x,https://academic.oup.com/joc/article/25/3/74/4553701,1975,Record Roulette: What Makes It Spin?,Journal of Communication,3.0,2.0,Robert Downing,Robert,Downing,"2 Robert Downing is Associate Professor of Psychology, Department of Psychiatry, University of Pennsylvania",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Downing,https://www.google.com/search?q=Robert+Downing+robert+downing+is+associate+professor+of+psychology+department+of+psychiatry+university+of+pennsylvania,male,0.99,177418.0,High,Robert Downing,Robert,Downing,"2 Robert Downing is Associate Professor of Psychology, Department of Psychiatry, University of Pennsylvania",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Downing,https://www.google.com/search?q=Robert+Downing+robert+downing+is+associate+professor+of+psychology+department+of+psychiatry+university+of+pennsylvania,white,High,0.0033969902,0.0684387,0.016993426,0.91117096,0.91117096,0.0684387,0.84273225,robert downing is associate professor of psychology department of psychiatry university of pennsylvania,"2 Robert Downing is Associate Professor of Psychology, Department of Psychiatry, University of Pennsylvania",University of Pennsylvania,Exact,https://ror.org/00b30xv10,R,,
4345,10.1111/j.1460-2466.1975.tb00551.x+1.0,10.1111/j.1460-2466.1975.tb00551.x,https://academic.oup.com/joc/article/25/1/26/4553621,1975,“Body Language Taught Here”,Journal of Communication,1.0,1.0,Judith Hall Koivumaki,Judith,Koivumaki,"1 Judith Hall Koivumaki is a PhD. candidate in social psychology at Harvard University. She is co-developer (along with Robert Rosenthal, Dane Archer, and Peter L. Rogers) of the Profile of Nonverbal Sensitivity, a test which measures sensitivity to nonverbal cues in three channels—face, body, and tone of voice",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Judith+Koivumaki,https://www.google.com/search?q=Judith+Hall+Koivumaki+judith+hall+koivumaki+is+a+phd+candidate+in+social+psychology+at+harvard+university+she+is+co+developer+of+the+profile+of+nonverbal+sensitivity+a+test+which+measures+sensitivity+to+nonverbal+cues+in+three+channels+face+body+and+tone+of+voice,female,0.98,19741.0,High,Judith Hall Koivumaki,Judith,Koivumaki,"1 Judith Hall Koivumaki is a PhD. candidate in social psychology at Harvard University. She is co-developer (along with Robert Rosenthal, Dane Archer, and Peter L. Rogers) of the Profile of Nonverbal Sensitivity, a test which measures sensitivity to nonverbal cues in three channels—face, body, and tone of voice",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Judith+Koivumaki,https://www.google.com/search?q=Judith+Hall+Koivumaki+judith+hall+koivumaki+is+a+phd+candidate+in+social+psychology+at+harvard+university+she+is+co+developer+of+the+profile+of+nonverbal+sensitivity+a+test+which+measures+sensitivity+to+nonverbal+cues+in+three+channels+face+body+and+tone+of+voice,api,High,0.9822083,0.0002887666,0.0011176988,0.016385226,0.9822083,0.016385226,0.9658231,judith hall koivumaki is a phd candidate in social psychology at harvard university she is co developer of the profile of nonverbal sensitivity a test which measures sensitivity to nonverbal cues in three channels face body and tone of voice,"1 Judith Hall Koivumaki is a PhD. candidate in social psychology at Harvard University. She is co-developer (along with Robert Rosenthal, Dane Archer, and Peter L. Rogers) of the Profile of Nonverbal Sensitivity, a test which measures sensitivity to nonverbal cues in three channels—face, body, and tone of voice",Harvard University,Exact,https://ror.org/03vek6s52,R,,
4270,10.1111/j.1460-2466.1975.tb00642.x+1.0,10.1111/j.1460-2466.1975.tb00642.x,https://academic.oup.com/joc/article/25/4/86/4553832,1975,Does TV Violence Breed Indifference?,Journal of Communication,2.0,1.0,Ronald S. Drabman,Ronald,Drabman,"1 Ronald S. Drabman is on the faculty of the Department of Psychiatry and Human Behavior, University of Mississippi Medical Center, Jackson, Mississippi",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ronald+Drabman,https://www.google.com/search?q=Ronald+S.+Drabman+ronald+s+drabman+is+on+the+faculty+of+the+department+of+psychiatry+and+human+behavior+university+of+mississippi+medical+center+jackson+mississippi,male,0.99,23684.0,High,Ronald S. Drabman,Ronald,Drabman,"1 Ronald S. Drabman is on the faculty of the Department of Psychiatry and Human Behavior, University of Mississippi Medical Center, Jackson, Mississippi",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ronald+Drabman,https://www.google.com/search?q=Ronald+S.+Drabman+ronald+s+drabman+is+on+the+faculty+of+the+department+of+psychiatry+and+human+behavior+university+of+mississippi+medical+center+jackson+mississippi,white,High,0.0056759412,0.02465309,0.01833612,0.95133483,0.95133483,0.02465309,0.92668176,ronald s drabman is on the faculty of the department of psychiatry and human behavior university of mississippi medical center jackson mississippi,"1 Ronald S. Drabman is on the faculty of the Department of Psychiatry and Human Behavior, University of Mississippi Medical Center, Jackson, Mississippi",University of Mississippi Medical Center,Exact,https://ror.org/044pcn091,R,,
4340,10.1111/j.1460-2466.1975.tb00589.x+1.0,10.1111/j.1460-2466.1975.tb00589.x,https://academic.oup.com/joc/article/25/2/128/4553688,1975,The Price of Modernity,Journal of Communication,1.0,1.0,John A. Lent,John,Lent,"1 John A. Lent is associate professor of communications at Temple University. He is the author of Asian Newspapers’Reluctant Revolution, Philippine Mass Communications, “Commonwealth Caribbean Mass Media: Historical. Social, Economic and Political Aspects,” and the forthcoming Broadcasting in Asia and the Pacific and Asian Newspapers: Contemporary Trends and Problems. He spent 1972–74 developing the first mass communications program in Malaysia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+Lent,https://www.google.com/search?q=John+A.+Lent+john+a+lent+is+associate+professor+of+communications+at+temple+university+he+is+the+author+of+asian+newspapers+reluctant+revolution+philippine+mass+communications+commonwealth+caribbean+mass+media+historical+social+economic+and+political+aspects+and+the+forthcoming+broadcasting+in+asia+and+the+pacific+and+asian+newspapers+contemporary+trends+and+problems+he+spent+developing+the+first+mass+communications+program+in+malaysia,male,0.99,218952.0,High,John A. Lent,John,Lent,"1 John A. Lent is associate professor of communications at Temple University. He is the author of Asian Newspapers’Reluctant Revolution, Philippine Mass Communications, “Commonwealth Caribbean Mass Media: Historical. Social, Economic and Political Aspects,” and the forthcoming Broadcasting in Asia and the Pacific and Asian Newspapers: Contemporary Trends and Problems. He spent 1972–74 developing the first mass communications program in Malaysia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+Lent,https://www.google.com/search?q=John+A.+Lent+john+a+lent+is+associate+professor+of+communications+at+temple+university+he+is+the+author+of+asian+newspapers+reluctant+revolution+philippine+mass+communications+commonwealth+caribbean+mass+media+historical+social+economic+and+political+aspects+and+the+forthcoming+broadcasting+in+asia+and+the+pacific+and+asian+newspapers+contemporary+trends+and+problems+he+spent+developing+the+first+mass+communications+program+in+malaysia,white,High,0.005077611,0.06730805,0.039088037,0.8885263,0.8885263,0.06730805,0.82121825,john a lent is associate professor of communications at temple university he is the author of asian newspapers reluctant revolution philippine mass communications commonwealth caribbean mass media historical social economic and political aspects and the forthcoming broadcasting in asia and the pacific and asian newspapers contemporary trends and problems he spent developing the first mass communications program in malaysia,"1 John A. Lent is associate professor of communications at Temple University. He is the author of Asian Newspapers’Reluctant Revolution, Philippine Mass Communications, “Commonwealth Caribbean Mass Media: Historical. Social, Economic and Political Aspects,” and the forthcoming Broadcasting in Asia and the Pacific and Asian Newspapers: Contemporary Trends and Problems. He spent 1972–74 developing the first mass communications program in Malaysia",Temple University,Exact,https://ror.org/00kx1jb78,R,,
4267,10.1111/j.1460-2466.1975.tb00641.x+3.0,10.1111/j.1460-2466.1975.tb00641.x,https://academic.oup.com/joc/article/25/4/71/4553825,1975,Violence and Behavior Disorders,Journal of Communication,5.0,3.0,Joanne C. Gersten,Joanne,Gersten,"1 Elizabeth D. McCarthy, Thomas S. Langner, Joanne C. Gersten, and Jeanne G. Eisenberg are members of the faculty of Columbia University School of Public Health, Division of Epidemiology",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joanne+Gersten,https://www.google.com/search?q=Joanne+C.+Gersten+elizabeth+d+mccarthy+thomas+s+langner+joanne+c+gersten+and+jeanne+g+eisenberg+are+members+of+the+faculty+of+columbia+university+school+of+public+health+division+of+epidemiology,female,0.98,12034.0,High,Joanne C. Gersten,Joanne,Gersten,"1 Elizabeth D. McCarthy, Thomas S. Langner, Joanne C. Gersten, and Jeanne G. Eisenberg are members of the faculty of Columbia University School of Public Health, Division of Epidemiology",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joanne+Gersten,https://www.google.com/search?q=Joanne+C.+Gersten+elizabeth+d+mccarthy+thomas+s+langner+joanne+c+gersten+and+jeanne+g+eisenberg+are+members+of+the+faculty+of+columbia+university+school+of+public+health+division+of+epidemiology,white,High,0.0030352713,0.070586085,0.017311232,0.90906733,0.90906733,0.070586085,0.83848125,elizabeth d mccarthy thomas s langner joanne c gersten and jeanne g eisenberg are members of the faculty of columbia university school of public health division of epidemiology,"1 Elizabeth D. McCarthy, Thomas S. Langner, Joanne C. Gersten, and Jeanne G. Eisenberg are members of the faculty of Columbia University School of Public Health, Division of Epidemiology",Columbia University,Exact,https://ror.org/00hj8s172,R,,
