,authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,gender_prediction,genderpred_api,race_prediction,racepred_api
3639,10.1111/j.1460-2466.1980.tb01991.x+1.0,10.1111/j.1460-2466.1980.tb01991.x,https://academic.oup.com/joc/article/30/3/54/4371902,1980,The Electronic Editor,Journal of Communication,1,1,Larry D. Kurtz,Larry,Kurtz,"1 For 17 years a newsman and bureau chief for The Associated Press, is an Associate Professor of Journalism at The University of Arizona. This article is based on his Ph.D. dissertation at The University of Utah",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Larry+Kurtz,https://www.google.com/search?q=Larry+D.+Kurtz+for+years+a+newsman+and+bureau+chief+for+the+associated+press+is+an+associate+professor+of+journalism+at+the+university+of+arizona+this+article+is+based+on+his+ph+d+dissertation+at+the+university+of+utah,male,0.97,11821,High,Larry D. Kurtz,Larry,Kurtz,"1 For 17 years a newsman and bureau chief for The Associated Press, is an Associate Professor of Journalism at The University of Arizona. This article is based on his Ph.D. dissertation at The University of Utah",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Larry+Kurtz,https://www.google.com/search?q=Larry+D.+Kurtz+for+years+a+newsman+and+bureau+chief+for+the+associated+press+is+an+associate+professor+of+journalism+at+the+university+of+arizona+this+article+is+based+on+his+ph+d+dissertation+at+the+university+of+utah,white,High,0.00579762,0.006805418,0.02160469,0.9657923,0.9657923,0.02160469,0.9441876,for years a newsman and bureau chief for the associated press is an associate professor of journalism at the university of arizona this article is based on his ph d dissertation at the university of utah,"1 For 17 years a newsman and bureau chief for The Associated Press, is an Associate Professor of Journalism at The University of Arizona. This article is based on his Ph.D. dissertation at The University of Utah",University of Arizona,Exact,https://ror.org/03m2x1q45,R,,1,,1
3657,10.1111/j.1460-2466.1980.tb01999.x+1.0,10.1111/j.1460-2466.1980.tb01999.x,https://academic.oup.com/joc/article/30/3/126/4371955,1980,An Institutional History of Public Broadcasting,Journal of Communication,2,1,Robert K. Avery,Robert,Avery,1 University of Utah,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Avery,https://www.google.com/search?q=Robert+K.+Avery+university+of+utah,male,0.99,177418,High,Robert K. Avery,Robert,Avery,1 University of Utah,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Avery,https://www.google.com/search?q=Robert+K.+Avery+university+of+utah,white,Low,0.005178221,0.30119896,0.022211706,0.67141116,0.67141116,0.30119896,0.3702122,university of utah,1 University of Utah,University of Utah,Exact,https://ror.org/03r0ha626,R,M,,0,
3694,10.1111/j.1460-2466.1980.tb01979.x+1.0,10.1111/j.1460-2466.1980.tb01979.x,https://academic.oup.com/joc/article/30/2/169/4371946,1980,Western Europe: The Development of Dbs Systems,Journal of Communication,2,1,Roberto Grandi,Roberto,Grandi,1 Sociology of Communications at the University of Bologna (Italy),https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Roberto+Grandi,https://www.google.com/search?q=Roberto+Grandi+sociology+of+communications+at+the+university+of+bologna,male,0.99,151858,High,Roberto Grandi,Roberto,Grandi,1 Sociology of Communications at the University of Bologna (Italy),https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Roberto+Grandi,https://www.google.com/search?q=Roberto+Grandi+sociology+of+communications+at+the+university+of+bologna,white,Low,0.011740959,0.06613577,0.12241254,0.79971075,0.79971075,0.12241254,0.6772982,sociology of communications at the university of bologna,1 Sociology of Communications at the University of Bologna (Italy),University of Bologna,Exact,https://ror.org/01111rn36,R,M,,0,
3607,10.1111/j.1460-2466.1980.tb02013.x+1.0,10.1111/j.1460-2466.1980.tb02013.x,https://academic.oup.com/joc/article/30/4/28/4371859,1980,Home Video Recorders: Rights and Ratings,Journal of Communication,3,1,Donald E. Agostino,Donald,Agostino,1 All in the Department of Telecommunications at Indiana University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Donald+Agostino,https://www.google.com/search?q=Donald+E.+Agostino+all+in+the+department+of+telecommunications+at+indiana+university,male,0.98,12059,High,Donald E. Agostino,Donald,Agostino,1 All in the Department of Telecommunications at Indiana University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Donald+Agostino,https://www.google.com/search?q=Donald+E.+Agostino+all+in+the+department+of+telecommunications+at+indiana+university,white,High,0.005634958,0.006050489,0.14597613,0.8423384,0.8423384,0.14597613,0.69636226,all in the department of telecommunications at indiana university,1 All in the Department of Telecommunications at Indiana University,Indiana University,Exact,https://ror.org/01kg8sb98,R,,1,,1
3741,10.1111/j.1460-2466.1980.tb01787.x+1.0,10.1111/j.1460-2466.1980.tb01787.x,https://academic.oup.com/joc/article/30/1/197/4372038,1980,Literacy and Orality in Our times,Journal of Communication,1,1,Walter J. Ong,Walter,Ong,1 William E. Haren Professor of English and Professor of Humanities in Psychiatry at St. Louis University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Walter+Ong,https://www.google.com/search?q=Walter+J.+Ong+william+e+haren+professor+of+english+and+professor+of+humanities+in+psychiatry+at+st+louis+university,male,0.99,30023,High,Walter J. Ong,Walter,Ong,1 William E. Haren Professor of English and Professor of Humanities in Psychiatry at St. Louis University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Walter+Ong,https://www.google.com/search?q=Walter+J.+Ong+william+e+haren+professor+of+english+and+professor+of+humanities+in+psychiatry+at+st+louis+university,api,High,0.9721186,0.001869284,0.014870194,0.011141861,0.9721186,0.014870194,0.95724845,william e haren professor of english and professor of humanities in psychiatry at st louis university,1 William E. Haren Professor of English and Professor of Humanities in Psychiatry at St. Louis University,Tarbiat Modares University,API_QUERY,https://ror.org/03mwgfy56,R,M,,0,
7305,10.1111/j.1468-2958.1980.tb00550.x+3.0,10.1111/j.1468-2958.1980.tb00550.x,https://academic.oup.com/hcr/article/7/1/52/4055999,1980,Preschool Children's Visual Attention to Attributes of Television,Human Communication Research,4,3,Elizabeth Pugzles Lorch,Elizabeth,Lorch,3 Elizabeth P. Lorch is a doctoral candidate in psychology at the University of Massachusetts at Amherst,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Elizabeth+Lorch,https://www.google.com/search?q=Elizabeth+Pugzles+Lorch+elizabeth+p+lorch+is+a+doctoral+candidate+in+psychology+at+the+university+of+massachusetts+at+amherst,female,0.99,31288,High,Elizabeth Pugzles Lorch,Elizabeth,Lorch,3 Elizabeth P. Lorch is a doctoral candidate in psychology at the University of Massachusetts at Amherst,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Elizabeth+Lorch,https://www.google.com/search?q=Elizabeth+Pugzles+Lorch+elizabeth+p+lorch+is+a+doctoral+candidate+in+psychology+at+the+university+of+massachusetts+at+amherst,white,High,0.018002868,0.07083828,0.025104484,0.88605446,0.88605446,0.07083828,0.8152162,elizabeth p lorch is a doctoral candidate in psychology at the university of massachusetts at amherst,3 Elizabeth P. Lorch is a doctoral candidate in psychology at the University of Massachusetts at Amherst,University of Massachusetts Amherst,API_QUERY,https://ror.org/0072zz521,R,F,,0,
7333,10.1111/j.1468-2958.1980.tb00138.x+2.0,10.1111/j.1468-2958.1980.tb00138.x,https://academic.oup.com/hcr/article/6/2/185/4626729,1980,Measuring Social-Communicative Anxiety: Social Desirability and the Fakability of Scale Responses,Human Communication Research,2,2,Richard L. Street,Richard,Street,"2 Richard Street (M. A., Texas Tech University, 1977) is a graduate student in the Department of Speech Communication at the University of Texas. This study accepted for publication July 22, 1979",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Richard+Street,https://www.google.com/search?q=Richard+L.+Street+richard+street+is+a+graduate+student+in+the+department+of+speech+communication+at+the+university+of+texas+this+study+accepted+for+publication+july,male,0.99,101928,High,Richard L. Street,Richard,Street,"2 Richard Street (M. A., Texas Tech University, 1977) is a graduate student in the Department of Speech Communication at the University of Texas. This study accepted for publication July 22, 1979",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Richard+Street,https://www.google.com/search?q=Richard+L.+Street+richard+street+is+a+graduate+student+in+the+department+of+speech+communication+at+the+university+of+texas+this+study+accepted+for+publication+july,white,High,0.005053509,0.12644042,0.03207516,0.83643097,0.83643097,0.12644042,0.70999056,richard street is a graduate student in the department of speech communication at the university of texas this study accepted for publication july,"2 Richard Street (M. A., Texas Tech University, 1977) is a graduate student in the Department of Speech Communication at the University of Texas. This study accepted for publication July 22, 1979",The University of Texas at Arlington,API_QUERY,https://ror.org/019kgqr73,R,M,,0,
3726,10.1111/j.1460-2466.1980.tb01776.x+1.0,10.1111/j.1460-2466.1980.tb01776.x,https://academic.oup.com/joc/article/30/1/107/4371895,1980,The Pursuit of Universal Literacy,Journal of Communication,1,1,Tom Wick,Tom,Wick,"1 Tom Wick is a doctoral candidate at the Annenberg School of Communications, the University of Pennsylvania",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tom+Wick,https://www.google.com/search?q=Tom+Wick+tom+wick+is+a+doctoral+candidate+at+the+annenberg+school+of+communications+the+university+of+pennsylvania,male,0.99,126230,High,Tom Wick,Tom,Wick,"1 Tom Wick is a doctoral candidate at the Annenberg School of Communications, the University of Pennsylvania",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tom+Wick,https://www.google.com/search?q=Tom+Wick+tom+wick+is+a+doctoral+candidate+at+the+annenberg+school+of+communications+the+university+of+pennsylvania,white,High,0.007807479,0.015807055,0.013469391,0.9629161,0.9629161,0.015807055,0.94710904,tom wick is a doctoral candidate at the annenberg school of communications the university of pennsylvania,"1 Tom Wick is a doctoral candidate at the Annenberg School of Communications, the University of Pennsylvania",University of Pennsylvania,Exact,https://ror.org/00b30xv10,R,,1,,1
3674,10.1111/j.1460-2466.1980.tb01964.x+2.0,10.1111/j.1460-2466.1980.tb01964.x,https://academic.oup.com/joc/article/30/2/44/4371860,1980,Interpersonal Touch among Residents of Homes for the Elderly,Journal of Communication,3,2,Frank N. Willis,Frank,Willis,"1 All in the Department of Psychology at the University of Missouri, Kansas City",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Frank+Willis,https://www.google.com/search?q=Frank+N.+Willis+all+in+the+department+of+psychology+at+the+university+of+missouri+kansas+city,male,0.99,82391,High,Frank N. Willis,Frank,Willis,"1 All in the Department of Psychology at the University of Missouri, Kansas City",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Frank+Willis,https://www.google.com/search?q=Frank+N.+Willis+all+in+the+department+of+psychology+at+the+university+of+missouri+kansas+city,white,Low,0.010766965,0.34838083,0.029661102,0.61119115,0.61119115,0.34838083,0.26281032,all in the department of psychology at the university of missouri kansas city,"1 All in the Department of Psychology at the University of Missouri, Kansas City",University of Missouri,Exact,https://ror.org/02ymw8z06,R,M,,0,
7332,10.1111/j.1468-2958.1980.tb00138.x+1.0,10.1111/j.1468-2958.1980.tb00138.x,https://academic.oup.com/hcr/article/6/2/185/4626729,1980,Measuring Social-Communicative Anxiety: Social Desirability and the Fakability of Scale Responses,Human Communication Research,2,1,John A. Daly,John,Daly,"1 John A. Daly (Ph.D., Purdue University, 1977) is an assistant professor in the Department of Speech Communication at the University of Texas, Austin, Texas 78712",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+Daly,https://www.google.com/search?q=John+A.+Daly+john+a+daly+is+an+assistant+professor+in+the+department+of+speech+communication+at+the+university+of+texas+austin+texas,male,0.99,218952,High,John A. Daly,John,Daly,"1 John A. Daly (Ph.D., Purdue University, 1977) is an assistant professor in the Department of Speech Communication at the University of Texas, Austin, Texas 78712",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+Daly,https://www.google.com/search?q=John+A.+Daly+john+a+daly+is+an+assistant+professor+in+the+department+of+speech+communication+at+the+university+of+texas+austin+texas,white,High,0.011482379,0.03382774,0.022253089,0.9324368,0.9324368,0.03382774,0.8986091,john a daly is an assistant professor in the department of speech communication at the university of texas austin texas,"1 John A. Daly (Ph.D., Purdue University, 1977) is an assistant professor in the Department of Speech Communication at the University of Texas, Austin, Texas 78712",The University of Texas at Austin,API_QUERY,https://ror.org/00hj54h04,R,M,,0,
7329,10.1111/j.1468-2958.1980.tb00137.x+1.0,10.1111/j.1468-2958.1980.tb00137.x,https://academic.oup.com/hcr/article/6/2/178/4626861,1980,Attitudes toward a Communication System: A Comparison of Anglophone and Francophone Hospital Employees,Human Communication Research,3,1,Harish C. Jain,Harish,Jain,"1 Harish C. Jain (Ph.D., University of Wisconsin, 1970) is associate professor of organizational behavior in the Faculty of Business at McMaster University, Hamilton, Ontario, Canada L8S 4M4",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Harish+Jain,https://www.google.com/search?q=Harish+C.+Jain+harish+c+jain+is+associate+professor+of+organizational+behavior+in+the+faculty+of+business+at+mcmaster+university+hamilton+ontario+canada+l+s+m,male,0.99,1533,Low,Harish C. Jain,Harish,Jain,"1 Harish C. Jain (Ph.D., University of Wisconsin, 1970) is associate professor of organizational behavior in the Faculty of Business at McMaster University, Hamilton, Ontario, Canada L8S 4M4",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Harish+Jain,https://www.google.com/search?q=Harish+C.+Jain+harish+c+jain+is+associate+professor+of+organizational+behavior+in+the+faculty+of+business+at+mcmaster+university+hamilton+ontario+canada+l+s+m,api,High,0.96423197,0.008917104,0.011316989,0.015533934,0.96423197,0.015533934,0.94869804,harish c jain is associate professor of organizational behavior in the faculty of business at mcmaster university hamilton ontario canada l s m,"1 Harish C. Jain (Ph.D., University of Wisconsin, 1970) is associate professor of organizational behavior in the Faculty of Business at McMaster University, Hamilton, Ontario, Canada L8S 4M4",McMaster University,Exact,https://ror.org/02fa3aq29,R,,1,,1
3698,10.1111/j.1460-2466.1980.tb01763.x+1.0,10.1111/j.1460-2466.1980.tb01763.x,https://academic.oup.com/joc/article/30/1/10/4371839,1980,Delivering the News of the Future,Journal of Communication,1,1,Carolyn Marvin,Carolyn,Marvin,"1 Research Assistant Professor at the Institute of Communications Research, University of Illinois, Urbana-Champaign, and is a Visiting Fulbright Lecturer at the Polytechnic of Central London",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Carolyn+Marvin,https://www.google.com/search?q=Carolyn+Marvin+research+assistant+professor+at+the+institute+of+communications+research+university+of+illinois+urbana+champaign+and+is+a+visiting+fulbright+lecturer+at+the+polytechnic+of+central+london,female,0.98,2993,High,Carolyn Marvin,Carolyn,Marvin,"1 Research Assistant Professor at the Institute of Communications Research, University of Illinois, Urbana-Champaign, and is a Visiting Fulbright Lecturer at the Polytechnic of Central London",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Carolyn+Marvin,https://www.google.com/search?q=Carolyn+Marvin+research+assistant+professor+at+the+institute+of+communications+research+university+of+illinois+urbana+champaign+and+is+a+visiting+fulbright+lecturer+at+the+polytechnic+of+central+london,white,Low,0.028680148,0.16464357,0.094397396,0.71227884,0.71227884,0.16464357,0.54763526,research assistant professor at the institute of communications research university of illinois urbana champaign and is a visiting fulbright lecturer at the polytechnic of central london,"1 Research Assistant Professor at the Institute of Communications Research, University of Illinois, Urbana-Champaign, and is a Visiting Fulbright Lecturer at the Polytechnic of Central London",University of Illinois Urbana-Champaign,API_QUERY,https://ror.org/047426m28,R,F,,0,
