authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID
10.1111/j.1468-2958.1986.tb00083.x+1.0,10.1111/j.1468-2958.1986.tb00083.x,https://academic.oup.com/hcr/article/12/3/376/4587681,1986,How Patients Communicate about their Illness,Human Communication Research,2.0,1.0,Loyd S. Pettegrew,Loyd,Pettegrew,"1 Loyd S. Pettegrew (Ph.D., University of Michigan, 1977) is director of the Center for Organizational Communication Research and Service and associate professor of communication in the Department of Communication at the University of South Florida, Tampa",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Loyd+Pettegrew,https://www.google.com/search?q=Loyd+S.+Pettegrew+loyd+s+pettegrew+is+director+of+the+center+for+organizational+communication+research+and+service+and+associate+professor+of+communication+in+the+department+of+communication+at+the+university+of+south+florida+tampa,male,0.95,370.0,Low,Loyd S. Pettegrew,Loyd,Pettegrew,"1 Loyd S. Pettegrew (Ph.D., University of Michigan, 1977) is director of the Center for Organizational Communication Research and Service and associate professor of communication in the Department of Communication at the University of South Florida, Tampa",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Loyd+Pettegrew,https://www.google.com/search?q=Loyd+S.+Pettegrew+loyd+s+pettegrew+is+director+of+the+center+for+organizational+communication+research+and+service+and+associate+professor+of+communication+in+the+department+of+communication+at+the+university+of+south+florida+tampa,white,High,0.0059377137,0.11614332,0.042314056,0.83560485,0.83560485,0.11614332,0.7194615,loyd s pettegrew is director of the center for organizational communication research and service and associate professor of communication in the department of communication at the university of south florida tampa,"1 Loyd S. Pettegrew (Ph.D., University of Michigan, 1977) is director of the Center for Organizational Communication Research and Service and associate professor of communication in the Department of Communication at the University of South Florida, Tampa",University of South Florida,Exact,https://ror.org/032db5x82
10.1111/j.1460-2466.2002.tb02541.x+1.0,10.1111/j.1460-2466.2002.tb02541.x,https://academic.oup.com/joc/article/52/1/229/4110181,2002,Cynicism and Social Trust in the New Media Environment,Journal of Communication,1.0,1.0,Joseph N. Cappella,Joseph,Cappella,"1 Joseph N. Cappella (PhD, Michigan State University) is the Gerald R. Miller Professor of Communication at he Annenberg School for Communication at the University of Pennsylvania",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joseph+Cappella,https://www.google.com/search?q=Joseph+N.+Cappella+joseph+n+cappella+is+the+gerald+r+miller+professor+of+communication+at+he+annenberg+school+for+communication+at+the+university+of+pennsylvania,male,0.99,60259.0,High,Joseph N. Cappella,Joseph,Cappella,"1 Joseph N. Cappella (PhD, Michigan State University) is the Gerald R. Miller Professor of Communication at he Annenberg School for Communication at the University of Pennsylvania",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joseph+Cappella,https://www.google.com/search?q=Joseph+N.+Cappella+joseph+n+cappella+is+the+gerald+r+miller+professor+of+communication+at+he+annenberg+school+for+communication+at+the+university+of+pennsylvania,white,High,0.0021509465,0.014054085,0.025670072,0.9581248,0.9581248,0.025670072,0.93245476,joseph n cappella is the gerald r miller professor of communication at he annenberg school for communication at the university of pennsylvania,"1 Joseph N. Cappella (PhD, Michigan State University) is the Gerald R. Miller Professor of Communication at he Annenberg School for Communication at the University of Pennsylvania",University of Pennsylvania,Exact,https://ror.org/00b30xv10
10.1111/j.1460-2466.1978.tb01665.x+1.0,10.1111/j.1460-2466.1978.tb01665.x,https://academic.oup.com/joc/article/28/4/132/4371726,1978,Reporting the Vote on Election Night,Journal of Communication,2.0,1.0,James Brown,James,Brown,"1 James Brown is Associate Professor of Political Science at Southern Methodist University and has been associated with News Election Service since 1964, serving as both a state manager and as Southwest Area Manager",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Brown,https://www.google.com/search?q=James+Brown+james+brown+is+associate+professor+of+political+science+at+southern+methodist+university+and+has+been+associated+with+news+election+service+since+serving+as+both+a+state+manager+and+as+southwest+area+manager,male,0.99,117309.0,High,James Brown,James,Brown,"1 James Brown is Associate Professor of Political Science at Southern Methodist University and has been associated with News Election Service since 1964, serving as both a state manager and as Southwest Area Manager",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Brown,https://www.google.com/search?q=James+Brown+james+brown+is+associate+professor+of+political+science+at+southern+methodist+university+and+has+been+associated+with+news+election+service+since+serving+as+both+a+state+manager+and+as+southwest+area+manager,white,Low,0.003042825,0.3984711,0.026544778,0.57194126,0.57194126,0.3984711,0.17347017,james brown is associate professor of political science at southern methodist university and has been associated with news election service since serving as both a state manager and as southwest area manager,"1 James Brown is Associate Professor of Political Science at Southern Methodist University and has been associated with News Election Service since 1964, serving as both a state manager and as Southwest Area Manager",Southern Methodist University,Exact,https://ror.org/042tdr378
10.1093/jcmc/zmy012+2.0,10.1093/jcmc/zmy012,https://academic.oup.com/jcmc/article/23/5/245/5050684,2018,How Young Users Deal With Multiple Platforms: The Role of Meaning-Making in Social Media Repertoires,Journal of Computer-Mediated Communication,3.0,2.0,Mora Matassi,Mora,Matassi,"Department of Communication Studies, Northwestern University, Evanston, Illinois, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mora+Matassi,https://www.google.com/search?q=Mora+Matassi+department+of+communication+studies+northwestern+university+evanston+illinois+usa,female,0.75,1837.0,Low,Mora Matassi,Mora,Matassi,"Department of Communication Studies, Northwestern University, Evanston, Illinois, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mora+Matassi,https://www.google.com/search?q=Mora+Matassi+department+of+communication+studies+northwestern+university+evanston+illinois+usa,white,High,0.020594085,0.011497061,0.050902843,0.917006,0.917006,0.050902843,0.8661032,department of communication studies northwestern university evanston illinois usa,"Department of Communication Studies, Northwestern University, Evanston, Illinois, USA",Northwestern University,Exact,https://ror.org/00m6w7z96
10.1111/j.1460-2466.2005.tb02684.x+2.0,10.1111/j.1460-2466.2005.tb02684.x,https://academic.oup.com/joc/article/55/3/529/4103000,2005,"Information Systems Concepts across Two Decades: An Empirical Analysis of Trends in Theory, Methods, Process, and Research Domains",Journal of Communication,2.0,2.0,Kristine L. Nowak,Kristine,Nowak,"1 Mark A. Hamilton (PhD, Michigan State University) is an associate professor in the Department of Communication Sciences, University of Connecticut, where Kristine L. Nowak (PhD, Michigan State University) is an assistant professor",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kristine+Nowak,https://www.google.com/search?q=Kristine+L.+Nowak+mark+a+hamilton+is+an+associate+professor+in+the+department+of+communication+sciences+university+of+connecticut+where+kristine+l+nowak+is+an+assistant+professor,female,0.98,6020.0,High,Kristine L. Nowak,Kristine,Nowak,"1 Mark A. Hamilton (PhD, Michigan State University) is an associate professor in the Department of Communication Sciences, University of Connecticut, where Kristine L. Nowak (PhD, Michigan State University) is an assistant professor",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kristine+Nowak,https://www.google.com/search?q=Kristine+L.+Nowak+mark+a+hamilton+is+an+associate+professor+in+the+department+of+communication+sciences+university+of+connecticut+where+kristine+l+nowak+is+an+assistant+professor,white,High,0.0089384,0.009021965,0.013626086,0.96841365,0.96841365,0.013626086,0.95478755,mark a hamilton is an associate professor in the department of communication sciences university of connecticut where kristine l nowak is an assistant professor,"1 Mark A. Hamilton (PhD, Michigan State University) is an associate professor in the Department of Communication Sciences, University of Connecticut, where Kristine L. Nowak (PhD, Michigan State University) is an assistant professor",University of Connecticut,Exact,https://ror.org/02der9h97
10.1111/j.1753-9137.2011.01103.x+2.0,10.1111/j.1753-9137.2011.01103.x,https://academic.oup.com/ccc/article/4/3/296/4054377,2011,Reflexivity in Television Depictions of Media Industries: Peeking Behind the Gilt Curtain,"Communication, Culture and Critique",3.0,2.0,Tara Liss-Mariño,Tara,Liss-Mariño,"2 The Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA 19104, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tara+Liss-Mariño,https://www.google.com/search?q=Tara+Liss-Mari%C3%B1o+the+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+pa+usa,female,0.92,6410.0,High,Tara Liss-Mariño,Tara,Liss-Mariño,"2 The Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA 19104, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tara+Liss-Mariño,https://www.google.com/search?q=Tara+Liss-Mari%C3%B1o+the+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+pa+usa,white,Low,0.093142845,0.049550634,0.07035016,0.7869563,0.7869563,0.093142845,0.69381344,the annenberg school for communication university of pennsylvania philadelphia pa usa,"2 The Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA 19104, USA",University of Pennsylvania,Exact,https://ror.org/00b30xv10
10.1111/j.1083-6101.2007.00336.x+2.0,10.1111/j.1083-6101.2007.00336.x,https://academic.oup.com/jcmc/article/12/2/523/4583040,2007,Ruok? Blogging Communication Technologies during Crises,Journal of Computer-Mediated Communication,2.0,2.0,David Stuart,David,Stuart,1 Statistical Cybermetrics Research Group University of Wolverhampton,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Stuart,https://www.google.com/search?q=David+Stuart+statistical+cybermetrics+research+group+university+of+wolverhampton,male,0.99,501011.0,High,David Stuart,David,Stuart,1 Statistical Cybermetrics Research Group University of Wolverhampton,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Stuart,https://www.google.com/search?q=David+Stuart+statistical+cybermetrics+research+group+university+of+wolverhampton,white,High,0.0055506653,0.14675373,0.026232673,0.82146287,0.82146287,0.14675373,0.67470914,statistical cybermetrics research group university of wolverhampton,1 Statistical Cybermetrics Research Group University of Wolverhampton,University of Wolverhampton,Exact,https://ror.org/01k2y1055
10.1111/jcc4.12010+1.0,10.1111/jcc4.12010,https://academic.oup.com/jcmc/article/18/3/339/4067536,2013,Young Bilinguals' Language Behaviour in Social Networking Sites: The Use of Welsh on Facebook,Journal of Computer-Mediated Communication,3.0,1.0,Daniel Cunliffe,Daniel,Cunliffe,"1 Computing and Minority Languages Group, Faculty of Advanced Technology, University of Glamorgan, Pontypridd, Wales, UK",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Daniel+Cunliffe,https://www.google.com/search?q=Daniel+Cunliffe+computing+and+minority+languages+group+faculty+of+advanced+technology+university+of+glamorgan+pontypridd+wales+uk,male,0.99,317409.0,High,Daniel Cunliffe,Daniel,Cunliffe,"1 Computing and Minority Languages Group, Faculty of Advanced Technology, University of Glamorgan, Pontypridd, Wales, UK",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Daniel+Cunliffe,https://www.google.com/search?q=Daniel+Cunliffe+computing+and+minority+languages+group+faculty+of+advanced+technology+university+of+glamorgan+pontypridd+wales+uk,white,High,0.003586885,0.022325363,0.035423264,0.9386645,0.9386645,0.035423264,0.9032412,computing and minority languages group faculty of advanced technology university of glamorgan pontypridd wales uk,"1 Computing and Minority Languages Group, Faculty of Advanced Technology, University of Glamorgan, Pontypridd, Wales, UK",Centro Universitário da FEI,API_QUERY,https://ror.org/007kf5222
10.1111/j.1460-2466.1980.tb02017.x+1.0,10.1111/j.1460-2466.1980.tb02017.x,https://academic.oup.com/joc/article/30/4/66/4371896,1980,Television at Play,Journal of Communication,2.0,1.0,Leonard N. Reid,Leonard,Reid,1 School of Journalism and Mass Communication at the University of Georgia in Athens,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Leonard+Reid,https://www.google.com/search?q=Leonard+N.+Reid+school+of+journalism+and+mass+communication+at+the+university+of+georgia+in+athens,male,0.99,7781.0,High,Leonard N. Reid,Leonard,Reid,1 School of Journalism and Mass Communication at the University of Georgia in Athens,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Leonard+Reid,https://www.google.com/search?q=Leonard+N.+Reid+school+of+journalism+and+mass+communication+at+the+university+of+georgia+in+athens,white,Low,0.01539128,0.32944986,0.0146624325,0.64049643,0.64049643,0.32944986,0.31104657,school of journalism and mass communication at the university of georgia in athens,1 School of Journalism and Mass Communication at the University of Georgia in Athens,University of Georgia,Exact,https://ror.org/02bjhwk41
10.1111/j.1468-2958.2000.tb00765.x+1.0,10.1111/j.1468-2958.2000.tb00765.x,https://academic.oup.com/hcr/article/26/3/458/4554769,2000,Maintaining Nonvoluntary Relationships with Disliked Partners: An Investigation into the Use of Distancing Behaviors,Human Communication Research,1.0,1.0,Jon A. Hess,Jon,Hess,"1 (Ph.D., University of Minnesota, 1996) is an assistant professor in the Department of Communication at the University of MissouriÃÂÃÂColumbia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jon+Hess,https://www.google.com/search?q=Jon+A.+Hess+is+an+assistant+professor+in+the+department+of+communication+at+the+university+of+missouri+columbia,male,0.98,29554.0,High,Jon A. Hess,Jon,Hess,"1 (Ph.D., University of Minnesota, 1996) is an assistant professor in the Department of Communication at the University of MissouriÃÂÃÂColumbia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jon+Hess,https://www.google.com/search?q=Jon+A.+Hess+is+an+assistant+professor+in+the+department+of+communication+at+the+university+of+missouri+columbia,white,High,0.00912177,0.022304013,0.020340487,0.94823366,0.94823366,0.022304013,0.92592967,is an assistant professor in the department of communication at the university of missouri columbia,"1 (Ph.D., University of Minnesota, 1996) is an assistant professor in the Department of Communication at the University of MissouriÃÂÃÂColumbia",University of Missouri,Exact,https://ror.org/02ymw8z06
