doi,url,title,paperType,journal,datePublished,keywords
10.1111/hcre.12077,https://academic.oup.com/hcr/article/42/2/200/4002793,Explaining the Durable Effects of Verbal Person-Centered Supportive Communication: Indirect Effects or Invisible Support?,ScholarlyArticle,Human Communication Research,2016-04-01,"Supportive Communication, Verbal Person-Centeredness, Indirect Effects Model, Invisible Support, Sex Effects, Longitudinal Effects"
10.1111/hcre.12072,https://academic.oup.com/hcr/article/42/2/221/4002794,The Allure of Aphrodite: How Gender-Congruent Media Portrayals Impact Adult Women's Possible Future Selves,ScholarlyArticle,Human Communication Research,2016-04-01,"Gender Roles, Prolonged Exposure Experiment, Adult Women, Possible Future Selves, Role Congruity Theory"
10.1111/hcre.12073,https://academic.oup.com/hcr/article/42/2/246/4002796,"Effects of Self-Affirmation, Narratives, and Informational Messages in Reducing Unrealistic Optimism about Alcohol-Related Problems among College Students",ScholarlyArticle,Human Communication Research,2016-04-01,"Heavy Episodic Drinking, Unrealistic Optimism, Narrative Persuasion, Self-Affirmation, Self-Defense Motives"
10.1111/hcre.12074,https://academic.oup.com/hcr/article/42/2/269/4002797,Contemplating Tragedy Raises Gratifications and Fosters Self-Acceptance,ScholarlyArticle,Human Communication Research,2016-04-01,"Entertainment, Applied Media Effects, Expressive Writing, Self-Reflection, Loss, Catharsis"
10.1111/hcre.12076,https://academic.oup.com/hcr/article/42/2/292/4002800,Story Perspective and Character Similarity as Drivers of Identification and Narrative Persuasion,ScholarlyArticle,Human Communication Research,2016-04-01,"Narrative Persuasion, Identification, Perceived Similarity, Storytelling Techniques, Story Perspective"
10.1111/hcre.12078,https://academic.oup.com/hcr/article/42/2/312/4002802,"Is the Third-Person Effect Real? a Critical Examination of Rationales, Testing Methods, and Previous Findings of the Third-Person Effect on Censorship Attitudes",ScholarlyArticle,Human Communication Research,2016-04-01,"Third-Person Effect, Third-Person Perception, Behavioral Component, Diamond Model, Censorship Attitudes"
10.1111/hcre.12068,https://academic.oup.com/hcr/article/42/1/1/4067692,Group Communication During Resource Dilemmas: 4: The Effect of Group Size,ScholarlyArticle,Human Communication Research,2016-01-01,"judgment, perception, participation in ward rounds, Content Analysis, Group Communication, Resource Dilemma, Tragedy of the Commons"
10.1111/hcre.12063,https://academic.oup.com/hcr/article/42/1/21/4067693,Parasocial Interaction and Parasocial Relationship: Conceptual Clarification and a Critical Assessment of Measures,ScholarlyArticle,Human Communication Research,2016-01-01,"cluster headache, psychiatric status rating scales, video recording, weight measurement scales, Parasocial Interaction, Parasocial Relationship, Media Effects, Scale Validation, Measurement"
10.1111/hcre.12064,https://academic.oup.com/hcr/article/42/1/45/4064722,Mobile Persuasion: Can Screen Size and Presentation Mode Make a Difference to Trust?,ScholarlyArticle,Human Communication Research,2016-01-01,"cell phones, heuristics, Persuasion, Mobile Advertising, Screen Size, Presentation Mode, MAIN Model, Heuristic–Systematic Model, Heuristic, Multidimensional Trust, Phantom Model Analysis"
10.1111/hcre.12067,https://academic.oup.com/hcr/article/42/1/71/4064725,Consciousness and Self-Regulation in Mobile Communication,ScholarlyArticle,Human Communication Research,2016-01-01,"consciousness related finding, cognition, habits, personality, immersion, automaticity, self control, mental concentration, text messaging, mobile devices, Mobile, Phone, Device, Psychology, Automaticity, Immersion, Habit, Impulse, Presence, Absorption, Flow, Embodiment, Self-regulation, Self-control, Mindfulness, Conscious, Unconscious, Addiction"
10.1111/hcre.12069,https://academic.oup.com/hcr/article/42/1/98/4064728,The Impact of “Scary” Tv and Film on Children's Internalizing Emotions: A Meta-Analysis,ScholarlyArticle,Human Communication Research,2016-01-01,"anxiety, emotions, child, fear, sleep disorders, television, violence, Television, Children, Anxiety"
10.1111/hcre.12070,https://academic.oup.com/hcr/article/42/1/122/4064733,"Social Skills, Social Support, and Psychological Distress: A Test of the Social Skills Deficit Vulnerability Model",ScholarlyArticle,Human Communication Research,2016-01-01,"depressive disorders, social support, emotional vulnerability, transverse spin relaxation time, social skills, Social Skills, Psychological Distress, Social Support"
10.1111/hcre.12071,https://academic.oup.com/hcr/article/42/1/138/4064736,"Interpreting Social–Sexual Communication: Relational Framing Theory and Social–Sexual Communication, Attraction, and Intent",ScholarlyArticle,Human Communication Research,2016-01-01,"adult, courtship, judgment, perception, gender, text messaging, college students, Attraction, Courtship, Factor Analysis, Social–Sexual Communication, Relational Framing Theory"
10.1111/hcre.12061,https://academic.oup.com/hcr/article/41/4/459/4064420,Examining Family Communication Patterns and Seeking Social Support Direct and Indirect Effects Through Ability and Motivation,ScholarlyArticle,Human Communication Research,2015-10-01,"Supportive Communication, Support Seeking, Communicative Ability, Motivation to Seek Support, Family Communication Patterns, Indirect Effects, Moderated Mediation"
10.1111/hcre.12053,https://academic.oup.com/hcr/article/41/4/480/4064423,Self-Disclosure Characteristics and Motivations in Social Media: Extending the Functional Model to Multiple Social Network Sites,ScholarlyArticle,Human Communication Research,2015-10-01,"Social Network Sites, Self-Disclosure, Functional Model of Self-Disclosure, Communication Privacy Management Theory, Computer-Mediated Communication, Facebook, Twitter"
10.1111/hcre.12054,https://academic.oup.com/hcr/article/41/4/501/4064426,A Meta-Analysis of the Elm's Argument Quality × Processing Type Predictions,ScholarlyArticle,Human Communication Research,2015-10-01,"Meta-Analysis, Persuasion, Dual-Process, Argument Quality, Elaboration Likelihood Model, Heuristic-Systematic Model"
10.1111/hcre.12056,https://academic.oup.com/hcr/article/41/4/535/4064431,The Individual or the Group: A Multilevel Analysis of Cyberbullying in School Classes,ScholarlyArticle,Human Communication Research,2015-10-01,"Cyberbullying, Computer-Mediated Communication, Social Norms, Peer Influence, Multilevel Analysis, Social Network Analysis"
10.1111/hcre.12059,https://academic.oup.com/hcr/article/41/4/557/4064434,“Leave Your Comment below”: Can Biased Online Comments Influence Our Own Prejudicial Attitudes and Behaviors?,ScholarlyArticle,Human Communication Research,2015-10-01,"Computer-Mediated Communication, Social Norms, Implicit Prejudice, Explicit Prejudice, Online Comments"
10.1111/hcre.12060,https://academic.oup.com/hcr/article/41/4/577/4064437,What Does Successful Aging Sound like? Profiling Communication about Aging,ScholarlyArticle,Human Communication Research,2015-10-01,"Successful Aging, Communication and Aging, Lifespan Communication, Latent Class Analysis, Latent Profile Analysis"
10.1111/hcre.12062,https://academic.oup.com/hcr/article/41/4/603/4064439,Information-Seeking as a Precaution Behavior: Exploring the Role of Decision-Making Stages,ScholarlyArticle,Human Communication Research,2015-10-01,"Information Seeking, Risk Information Seeking, Decision-Making, Precaution Adoption Process Model, Hydraulic Fracturing, Planned Risk Information Seeking Model, Science Communication, Tailored Messaging"
10.1111/hcre.12055,https://academic.oup.com/hcr/article/41/3/303/4064419,What to Say to an Online Support-Seeker? The Influence of Others' Responses and Support-Seekers' Replies,ScholarlyArticle,Human Communication Research,2015-07-01,"Online Support, Support-Seeking, Support-Provision, Online Forums, Comments, Support Messages, Public Opinion, Action-Focused Supportiveness, Emotion-Focused Supportiveness, Politeness"
10.1111/hcre.12065,https://academic.oup.com/hcr/article/41/3/327/4064422,"Rejoinder to Levine, Clare et al.'s Comparison of the Park–Levine Probability Model versus Interpersonal Deception Theory: Application to Deception Detection",ScholarlyArticle,Human Communication Research,2015-07-01,"Deception Detection, Interpersonal Deception Theory, Base Rate, Deception Dynamics"
10.1111/hcre.12066,https://academic.oup.com/hcr/article/41/3/350/4064427,"Base Rates, Deception Detection, and Deception Theory: A Reply to Burgoon (2015)",ScholarlyArticle,Human Communication Research,2015-07-01,"Deception, Lies, Truth Bias, Veracity Effect"
10.1111/hcre.12049,https://academic.oup.com/hcr/article/41/3/367/4064428,"Conflict Intensity, Family History, and Physiological Stress Reactions to Conflict within Romantic Relationships",ScholarlyArticle,Human Communication Research,2015-07-01,"Interpersonal Conflict, Family History, Verbal Aggression, Stress Response, Cortisol Reactivity"
10.1111/hcre.12050,https://academic.oup.com/hcr/article/41/3/390/4064433,The Dual Role of Morally Ambiguous Characters: Examining the Effect of Morality Salience on Narrative Responses,ScholarlyArticle,Human Communication Research,2015-07-01,"Morality, Social Comparison, Affect, Enjoyment, Moral Disengagement, Morally Ambiguous Characters, Antiheroes"
10.1111/hcre.12051,https://academic.oup.com/hcr/article/41/3/412/4064435,A Markov Chain Analysis of Emotional Exchange in Voice-to-Voice Communication: Testing for the Mimicry Hypothesis of Emotional Contagion,ScholarlyArticle,Human Communication Research,2015-07-01,"Emotional Contagion Theory, Vocal Mimicry Hypothesis, Naturalistic Observation, Voice-to-Voice Interactions, Sequential Analysis, Markov Chain"
10.1111/hcre.12052,https://academic.oup.com/hcr/article/41/3/435/4064438,How Sports Fans Forge Intergroup Competition Through Language: The Case of Verbal Irony,ScholarlyArticle,Human Communication Research,2015-07-01,"Intergroup Communication, Social Identity Theory, Verbal Irony, Linguistic Bias, Language, Sports"
10.1111/hcre.12046,https://academic.oup.com/hcr/article/41/2/155/4064418,Violent Movies and Severe Acts of Violence: Sensationalism versus Science,ScholarlyArticle,Human Communication Research,2015-04-01,"Violent Media, Homicide, Film, Violence, Assault"
10.1111/hcre.12058,https://academic.oup.com/hcr/article/41/2/174/4064421,Distinguishing Hypotheses From Hyperbole in Studies of Media Violence: A Comment on Markey et al. (2015),ScholarlyArticle,Human Communication Research,2015-04-01,"Media Violence, Gun Violence, Youth Violence, Homicide, Assault"
10.1111/hcre.12057,https://academic.oup.com/hcr/article/41/2/184/4064424,Lessons From Markey et al. (2015) and Bushman et al. (2015): Sensationalism and Integrity in Media Research,ScholarlyArticle,Human Communication Research,2015-04-01,"Media, Violence, Sensationalism, Ethics"
10.1111/hcre.12043,https://academic.oup.com/hcr/article/41/2/204/4064425,"Parent–Child Communication's Attenuating Effects on Mexican Early Adolescents' Perceived Discrimination, Depressive Symptoms, and Substance Use",ScholarlyArticle,Human Communication Research,2015-04-01,
10.1111/hcre.12045,https://academic.oup.com/hcr/article/41/2/226/4064429,The Influence of Episodic and Thematic Frames on Policy and Group Attitudes: Mediational Analysis,ScholarlyArticle,Human Communication Research,2015-04-01,"Episodic and Thematic Frames, Framing, Media Exemplars, Political Messages, Policy Attitudes, Attitudes Toward Aging, Group Attitudes"
10.1111/hcre.12047,https://academic.oup.com/hcr/article/41/2/245/4064430,Self-Disclosure and the Liking of Participants in Reality Tv,ScholarlyArticle,Human Communication Research,2015-04-01,"Reality TV, Self-Disclosure, Media Characters, Liking, Gradual Disclosure"
10.1111/hcre.12048,https://academic.oup.com/hcr/article/41/2/268/4064432,"In the Wake of the Great Recession: Economic Uncertainty, Communication, and Biological Stress Responses in Families",ScholarlyArticle,Human Communication Research,2015-04-01,"Great Recession, Communal Coping, Corumination, Conflict, Social Support, Cortisol, Salivary Alpha Amylase, HPA, SNS"
