doi,url,title,journal,datePublished,authorName,numberOfAuthors,authorPosition,affiliation,firstName,lastName,gender,gender_prob,gender_basedon,gscholarLink
10.1111/j.1460-2466.2006.00285.x,https://academic.oup.com/joc/article/56/suppl_1/S105/4102595,Persuasion According to the Unimodel: Implications for Cancer Communication,Journal of Communication,2006-08-04,Xiaoyan Chen,6.0,2.0,"1 Department of Psychology, University of Maryland at College Park, College Park, MD 20742-4411",Xiaoyan,Chen,female,0.92,160,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Xiaoyan+Chen
10.1093/ct/qtaa029,https://academic.oup.com/ct/article/31/4/1002/6043687,Small Data Theorizing,Communication Theory,2020-12-22,Vicki Mayer,1.0,1.0,"Department of Communication, Tulane University , New Orleans, LA 70118,  USA",Vicki,Mayer,female,0.96,3388,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Vicki+Mayer
10.1111/jcc4.12040,https://academic.oup.com/jcmc/article/19/2/215/4067534,"Peers, Predators, and Porn: Predicting Parental Underestimation of Children's Risky Online Experiences*",Journal of Computer-Mediated Communication,2014-01-01,Theodore Lee,5.0,3.0,"1 Cornell University, Communication, 314 Kennedy Hall, Ithaca, New York, 14853, United States",Theodore,Lee,male,0.98,2116,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Theodore+Lee
10.1111/j.1083-6101.2007.00343.x,https://academic.oup.com/jcmc/article/12/2/652/4583063,From Shared Databases to Communities of Practice: A Taxonomy of Collaboratories,Journal of Computer-Mediated Communication,2007-01-01,Jason Yerkie,7.0,5.0,5 Corporate Executive Board,Jason,Yerkie,male,0.99,63418,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jason+Yerkie
10.1111/j.1460-2466.2002.tb02581.x,https://academic.oup.com/joc/article/52/4/922/4110055,Counteracting the Effects of Female Stereotypes on Television via Active Mediation,Journal of Communication,2006-01-10,Jocelyn McGee,4.0,3.0,3 Jocelyn E. McGee is an elementary schoolteacher for Teach for America in southern Louisiana and a graduate student at Louisiana State University,Jocelyn,McGee,female,0.59,4921,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jocelyn+McGee
10.1111/j.1460-2466.1969.tb00837.x,https://academic.oup.com/joc/article/19/2/157/4560980,The Effect of Visual Distraction upon Recall and Attitude Change,Journal of Communication,2006-02-07,Linda M. Meador,2.0,2.0,"2 Linda M. Meador received a Master of Arts Degree from Memphis State University in 1967. Miss Meador has taught at Stratford High School in Nashville, and is currently teaching psychology, forensics, and drama at Two Rivers High School in Nashville",Linda,Meador,female,0.98,99198,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Linda+Meador
10.1111/hcre.12021,https://academic.oup.com/hcr/article/40/2/262/4093741,Diagnostic Utility: Experimental Demonstrations and Replications of Powerful Question Effects in High-Stakes Deception Detection,Human Communication Research,2014-04-01,David D. Clare,3.0,3.0,"3 Department of Communication, Michigan State University, East Lansing, MI, 48823, USA,",David,Clare,male,0.99,501011,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Clare
10.1093/ccc/tcy030,https://academic.oup.com/ccc/article/11/4/604/5173744,Rhetoric of Online Disability Activism: #CripTheVote and Civic Participation,"Communication, Culture and Critique",2018-11-12,Benjamin W Mann,1.0,1.0,"Department of Communication, University of Utah, Salt Lake City, Utah, UT, USA",Benjamin,Mann,male,0.99,62465,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Benjamin+Mann
10.1111/jcom.12259,https://academic.oup.com/joc/article/66/6/1007/4082403,A Bad Workman Blames His Tweets: The Consequences of Citizens' Uncivil Twitter Use When Interacting With Party Candidates,Journal of Communication,2016-10-28,Yannis Theocharis,5.0,1.0,"1 Mannheim Centre for European Social Research, University of Mannheim, Mannheim, 68159, Germany",Yannis,Theocharis,male,0.98,3161,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Yannis+Theocharis
10.1111/j.1083-6101.2011.01557.x,https://academic.oup.com/jcmc/article/17/1/60/4067665,New Media and the ‘Anchor Baby’ Boom,Journal of Computer-Mediated Communication,2011-10-01,Gabe Ignatow,2.0,1.0,"1 Assistant Professor, Department of Sociology, University of North Texas",Gabe,Ignatow,male,0.93,832,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Gabe+Ignatow
10.1111/j.1460-2466.2002.tb02552.x,https://academic.oup.com/joc/article/52/2/402/4110175,Moral Judgment and Crime Drama: An Integrated Theory of Enjoyment,Journal of Communication,2006-01-10,Arthur A. Raney,2.0,1.0,"1 Arthur A. Raney (PhD, University of Alabama) is an assistant professor in the Department of Communication at Florida State University",Arthur,Raney,male,0.99,20587,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Arthur+Raney
10.1111/j.1468-2958.2011.01412.x,https://academic.oup.com/hcr/article/37/4/488/4107519,The Impact of Adolescents' News and Action Movie Viewing on Risky Driving Behavior: A Longitudinal Study,Human Communication Research,2011-10-01,Jan Van den Bulck,3.0,3.0,"1 Leuven School for Mass Communication Research, Katholieke Universiteit Leuven, 3000 Leuven, Belgium",Jan,Bulck,male,0.95,142869,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jan+Bulck
10.1111/j.1460-2466.1991.tb02292.x,https://academic.oup.com/joc/article/41/1/53/4210033,"Class, Genre, and the Regionalization of Television Programming in the Dominican Republic",Journal of Communication,2006-02-07,Joseph D. Straubhaar,2.0,1.0,"1 Joseph D. Straubhaar is Associate Professor and Gloria M. Viscasillas is a Ph.D. candidate, both in the Department of Telecommunication, Michigan State University.",Joseph,Straubhaar,male,0.99,60259,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joseph+Straubhaar
10.1093/ccc/tcaa007,https://academic.oup.com/ccc/article/13/2/249/5855835,“How Do We Live Together Without Killing Each Other?” Indigenous and Feminist Perspectives on Relationality,"Communication, Culture and Critique",2020-06-11,Deb Verhoeven,2.0,2.0,"Department of Women's and Gender Studies and the Office of Interdisciplinary Studies,  University of Alberta , Edmonton, Alberta T6G 2R3,  Canada",Deb,Verhoeven,female,0.91,2468,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Deb+Verhoeven
10.1111/j.1460-2466.1961.tb00342.x,https://academic.oup.com/joc/article/11/3/129/4587347,Prediction in Interpersonal Communication,Journal of Communication,2006-02-07,David H. Jenkins,1.0,1.0,"1 Mr. Jenkins is Director of the Group Dynamics Center, Temple University",David,Jenkins,male,0.99,501011,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Jenkins
10.1111/j.1460-2466.1980.tb01974.x,https://academic.oup.com/joc/article/30/2/121/4371915,Detecting Deception in Children,Journal of Communication,2006-02-07,Robert S. Feldman,2.0,1.0,"1 Both in the Department of Psychology at the University of Massachusetts, Amherst",Robert,Feldman,male,0.99,177418,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Feldman
10.1111/j.1460-2466.1981.tb01232.x,https://academic.oup.com/joc/article/31/2/84/4371930,Scientific Information: A Review of Research,Journal of Communication,2006-02-07,Margareta Cronholm,2.0,1.0,"1 Margareta Cronholm is in the Audience and Program Research Department, Swedish Broadcasting Corporation",Margareta,Cronholm,female,0.99,1756,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Margareta+Cronholm
10.1093/ccc/tcz025,https://academic.oup.com/ccc/article/12/4/499/5560017,The Mutual Domestication of Users and Algorithmic Recommendations on Netflix,"Communication, Culture and Critique",2019-09-04,Adrián Naranjo,4.0,3.0,"School of Communication, Universidad de Costa Rica AP 2060 , San Jose, Costa Rica",Adrián,Naranjo,,0,0,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Adrián+Naranjo
10.1111/j.1460-2466.1974.tb00403.x,https://academic.oup.com/joc/article/24/4/13/4553592,Communication as Biosystem,Journal of Communication,2006-02-07,Joan T. Pearce,2.0,2.0,2 Joan T. Pearce is an information sciences consultant,Joan,Pearce,male,0.69,27362,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joan+Pearce
10.1111/j.1460-2466.1993.tb01309.x,https://academic.oup.com/joc/article/43/4/98/4160179,Critical Communication Research at the Crossroads,Journal of Communication,2006-02-07,Robert W. McChesney,1.0,1.0,1 Robert W. McChesney is an assistant professor in the School of Journalism and Mass Communication at the University of Wisconsin-Madison.,Robert,McChesney,male,0.99,177418,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+McChesney
10.1111/j.1468-2958.2011.01404.x,https://academic.oup.com/hcr/article/37/3/404/4107527,From Microactions to Macrostructure and Back: A Structurational Approach to the Evolution of Organizational Networks,Human Communication Research,2011-07-01,Noshir Contractor,4.0,4.0,"4 Department of Communication, Northwestern University, Evanston, IL 60201, USA",Noshir,Contractor,male,1,1,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Noshir+Contractor
10.1111/j.1460-2466.1957.tb00259.x,https://academic.oup.com/joc/article/7/2/63/4609647,The Sign-Situation Classification of Human Communication,Journal of Communication,2006-02-07,Paul J. Deutschmann,1.0,1.0,"1 Director Communications Research, Acting Director School of Journalism, Michigan State University, East Lansing, Michigan",Paul,Deutschmann,male,0.99,148099,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Paul+Deutschmann
10.1111/j.1468-2958.2001.tb00775.x,https://academic.oup.com/hcr/article/27/1/38/4554751,Persuasion and the Structure of Affect: Dual Systems and Discrete Emotions as Complementary Models,Human Communication Research,2006-01-10,Eugenia Peck,2.0,2.0,"2 (Ph.D., University of Wisconsin-Madison, 1999), Department of Communication Arts (now at ZS Associates, 504 Carnegie Center, Princeton, NJ)",Eugenia,Peck,female,0.98,6715,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eugenia+Peck
10.1093/ct/qtaa004,https://academic.oup.com/ct/article/31/4/696/5857409,"Institutional Fields as Arenas of Rhetorical Engagement: Convergence, Conflict, and Divergence Between Competing Logics in the Field of Finance",Communication Theory,2020-06-15,Nicolaas TO Mouton,3.0,3.0,"Department of Communication and Arts,  Roskilde University , 4000 Roskilde,  Denmark",Nicolaas,Mouton,male,0.99,184,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nicolaas+Mouton
10.1111/j.1460-2466.1984.tb02206.x,https://academic.oup.com/joc/article/34/4/126/4282800,Responses to the decision by,Journal of Communication,2006-02-07,Herbert I. Schiller,1.0,1.0,"1  Professor of Communication, University of California, San Diego; author of  Information and the Crisis Economy",Herbert,Schiller,male,0.98,6675,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Herbert+Schiller
10.1111/j.1468-2885.2008.00322.x,https://academic.oup.com/ct/article/18/2/255/4098709,Fictionality and Perceived Realism in Experiencing Stories: A Model of Narrative Comprehension and Engagement,Communication Theory,2008-04-18,Rick Busselle,2.0,1.0,"1 School of Communication, Washington State University, Pullman, WA 99163-2025",Rick,Busselle,male,0.99,16772,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rick+Busselle
10.1111/j.1468-2958.1988.tb00185.x,https://academic.oup.com/hcr/article/15/2/284/4587719,Interpersonal versus Mass Media Communication: A False Dichotomy,Human Communication Research,2006-03-17,Everett M. Rogers,2.0,2.0,"2 Everett M. Rogers (Ph.D., Iowa State University, 1957) is Walter H. Annenberg professor of communications and associate dean for doctoral studies, Annenberg School of Communications, University of Southern California, Los Angeles, CA. The authors wish to acknowledge the constructive suggestions for an earlier draft of this article made by Eric M. Eisenberg (University of Southern California) and Steven H. Chaffee (Stanford University). The present article was presented at the Speech Communication Association, Chicago, November 13–16, 1986",Everett,Rogers,male,0.98,243,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Everett+Rogers
10.1111/j.1460-2466.1967.tb01195.x,https://academic.oup.com/joc/article/17/4/372/4569198,"Some Effects of Priming, Incubation and Creative Aptitude on Journalism Performance",Journal of Communication,2006-02-07,Mehvin D. Lynch,2.0,1.0,,Mehvin,Lynch,,0,0,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mehvin+Lynch
10.1111/j.1468-2885.2002.tb00270.x,https://academic.oup.com/ct/article/12/3/271/4110427,Postcolonial Scholarship—Productions and Directions: An Interview with Gayatri Chakravorty Spivak,Communication Theory,2006-01-10,Raka Shome,2.0,2.0,2 Raka Shome is an assistant professor in the Department of Communication Studies at Arizona State University (West).,Raka,Shome,male,0.84,340,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Raka+Shome
10.1111/j.1468-2958.2012.01441.x,https://academic.oup.com/hcr/article/39/1/21/4093672,Testing the Effects of Social Norms and Behavioral Privacy on Hand Washing: a Field Experiment,Human Communication Research,2013-01-01,Erin K. Maloney,4.0,2.0,"2 The Annenberg School of Communication, University of Pennsylvania, PA, USA",Erin,Maloney,female,0.77,3169,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erin+Maloney
10.1111/j.1468-2958.2005.tb00880.x,https://academic.oup.com/hcr/article/31/4/482/4336800,Predictors of the International HIV–AIDS INGO Network Over Time,Human Communication Research,2006-01-10,Peter Monge,3.0,3.0,2 University of Southern California,Peter,Monge,male,0.99,165452,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Peter+Monge
10.1111/j.1460-2466.1979.tb02943.x,https://academic.oup.com/joc/article/29/2/31/4371659,Communications Policy Making in Western Europe,Journal of Communication,2006-02-07,Roland S. Hornet,1.0,1.0,"1 Roland S. Hornet, Jr. is with the U.S. International Communication Agency in Washington, D.C. This article is abstracted from “Politics, Cultures, and Communication: Comparative Perspectives on Communications Policy Making in Western Europe and North America” (Aspen Institute, forthcoming)",Roland,Hornet,male,0.99,30706,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Roland+Hornet
10.1111/j.1468-2958.2008.00335.x,https://academic.oup.com/hcr/article/34/4/625/4210808,"Parsing the Mechanisms that Increase Relational Intimacy: The Effects of Uncertainty Amount, Open Communication About Uncertainty, and the Reduction of Uncertainty",Human Communication Research,2008-10-01,Jennifer A. Theiss,2.0,1.0,"1 Department of Communication, Rutgers University, New Brunswick, NJ 08901",Jennifer,Theiss,female,0.98,90255,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jennifer+Theiss
10.1111/j.1460-2466.2011.01598.x,https://academic.oup.com/joc/article/61/6/1082/4098485,Beyond Deliberation: New Directions for the Study of Informal Political Conversation from a Communication Perspective,Journal of Communication,2011-12-07,Alyssa C. Morey,3.0,2.0,"2 School of Communication, The Ohio State University, Columbus, OH 43210, USA",Alyssa,Morey,female,0.97,2816,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Alyssa+Morey
10.1093/ccc/tcab003,https://academic.oup.com/ccc/article/14/2/237/6144803,Pitchfork’s authenticity problem: the critical reception of Vampire Weekend and Lil Wayne,"Communication, Culture and Critique",2021-02-19,Margaret Murray,1.0,1.0,"Language, Culture, and Communication, University of Michigan-Dearborn , Dearborn, MI 48128,  USA",Margaret,Murray,female,0.99,17172,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Margaret+Murray
